locale	calendar	skeleton	pattern
ja	gregorian	yyyyMd	yyyy/M/d
ja	gregorian	z	z
ja	gregorian	zz	zz
ja	gregorian	zzz	zzz
ja	gregorian	zzzz	zzzz
ja	gregorian	zzzzz	zzzzz
ja	japanese	B	B
ja	japanese	BBBB	BBBB
ja	japanese	BBBBB	BBBBB
ja	japanese	BBBBBhm	BBBBBK:mm
ja	japanese	BBBBhm	BBBBK:mm
ja	japanese	Bhh	BKK時
ja	japanese	Bhm	BK:mm
ja	japanese	C	H時
ja	japanese	CC	H時
ja	japanese	CCC	H時
ja	japanese	CCCC	H時
ja	japanese	CCCCC	H時
ja	japanese	CCCCCC	H時
ja	japanese	CCCCCCm	H:mm
ja	japanese	CCCCCm	H:mm
ja	japanese	CCCCm	H:mm
ja	japanese	CCCm	H:mm
ja	japanese	CCm	H:mm
ja	japanese	Cm	H:mm
ja	japanese	E	ccc
ja	japanese	EEEE	cccc
ja	japanese	EEEEE	ccccc
ja	japanese	EEEEEE	cccccc
ja	japanese	G	G
ja	japanese	GG	GG
ja	japanese	GGG	GGG
ja	japanese	GGGG	GGGG
ja	japanese	GGGGG	GGGGG
ja	japanese	GGGGGyMd	GGGGGy/M/d
ja	japanese	GGGGyMd	GGGGy/M/d
ja	japanese	GGGyMd	GGGy/M/d
ja	japanese	GGyMd	GGy/M/d
ja	japanese	H	H時
ja	japanese	HH	HH時
ja	japanese	HHm	HH:mm
ja	japanese	Hm	H:mm
ja	japanese	Hms	H:mm:ss
ja	japanese	J	H時
ja	japanese	JJ	H時
ja	japanese	JJJ	H時
ja	japanese	JJJJ	H時
ja	japanese	JJJJJ	H時
ja	japanese	JJJJJJ	H時
ja	japanese	JJJJJJm	H:mm
ja	japanese	JJJJJm	H:mm
ja	japanese	JJJJm	H:mm
ja	japanese	JJJm	H:mm
ja	japanese	JJm	H:mm
ja	japanese	Jm	H:mm
ja	japanese	M	M月
ja	japanese	MM	MM月
ja	japanese	MMM	M月
ja	japanese	MMMMM	M月
ja	japanese	Q	Q
ja	japanese	QQ	QQ
ja	japanese	QQQ	QQQ
ja	japanese	QQQQ	QQQQ
ja	japanese	QQQQQ	QQQQQ
ja	japanese	U	Gy年
ja	japanese	UUUU	Gy年
ja	japanese	d	d日
ja	japanese	dd	dd日
ja	japanese	h	aK時
ja	japanese	hh	aKK時
ja	japanese	hhm	aKK:mm
ja	japanese	hm	aK:mm
ja	japanese	hmm	aK:mm
ja	japanese	hms	aK:mm:ss
ja	japanese	hmss	aK:mm:ss
ja	japanese	hmsz	aK:mm:ss z
ja	japanese	hmszz	aK:mm:ss zz
ja	japanese	hmszzz	aK:mm:ss zzz
ja	japanese	hmszzzz	aK:mm:ss zzzz
ja	japanese	hmszzzzz	aK:mm:ss zzzzz
ja	japanese	j	H時
ja	japanese	jj	H時
ja	japanese	jjj	H時
ja	japanese	jjjj	H時
ja	japanese	jjjjj	H時
ja	japanese	jjjjjj	H時
ja	japanese	jjjjjjm	H:mm
ja	japanese	jjjjjm	H:mm
ja	japanese	jjjjm	H:mm
ja	japanese	jjjm	H:mm
ja	japanese	jm	H:mm
ja	japanese	m	m
ja	japanese	mm	mm
ja	japanese	s	s
ja	japanese	ss	ss
ja	japanese	v	v
ja	japanese	vvvv	vvvv
ja	japanese	y	Gy年
ja	japanese	yM	GGGGGy/M
ja	japanese	yMM	GGGGGy/MM
ja	japanese	yMMM	Gy年M月
ja	japanese	yMMMM	Gy年M月
ja	japanese	yMMMMEEEEdvvvv	Gy年M月d日EEEE vvvv
ja	japanese	yMMMMM	Gy年M月
ja	japanese	yMMMMdhmsvvvv	Gy年M月d日 aK:mm:ss vvvv
ja	japanese	yMMMMdv	Gy年M月d日 v
ja	japanese	yMdE	GGGGGy/M/d(E)
ja	japanese	yMdEEEE	GGGGGy/M/dEEEE
ja	japanese	yMdEEEEE	GGGGGy/M/d(EEEEE)
ja	japanese	yMdEEEEEE	GGGGGy/M/d(EEEEEE)
ja	japanese	yMdd	GGGGGy/M/dd
ja	japanese	yMv	GGGGGy/M v
ja	japanese	yQ	Gy/QQQ
ja	japanese	yQQQ	Gy/QQQ
ja	japanese	yQQQQ	Gy年QQQQ
ja	japanese	yy	Gyy年
ja	japanese	yyMd	GGGGGyy/M/d
ja	japanese	yyyy	Gy年
ja	japanese	yyyyMd	GGGGGy/M/d
ja	japanese	z	z
ja	japanese	zz	zz
ja	japanese	zzz	zzz
ja	japanese	zzzz	zzzz
ja	japanese	zzzzz	zzzzz
ja	buddhist	B	B
ja	buddhist	BBBB	BBBB
ja	buddhist	BBBBB	BBBBB
ja	buddhist	BBBBBhm	BBBBBK:mm
ja	buddhist	BBBBhm	BBBBK:mm
ja	buddhist	Bhh	BKK時
ja	buddhist	Bhm	BK:mm
ja	buddhist	C	H時
ja	buddhist	CC	H時
ja	buddhist	CCC	H時
ja	buddhist	CCCC	H時
ja	buddhist	CCCCC	H時
ja	buddhist	CCCCCC	H時
ja	buddhist	CCCCCCm	H:mm
ja	buddhist	CCCCCm	H:mm
ja	buddhist	CCCCm	H:mm
ja	buddhist	CCCm	H:mm
ja	buddhist	CCm	H:mm
ja	buddhist	Cm	H:mm
ja	buddhist	E	ccc
ja	buddhist	EEEE	cccc
ja	buddhist	EEEEE	ccccc
ja	buddhist	EEEEEE	cccccc
ja	buddhist	G	G
ja	buddhist	GG	GG
ja	buddhist	GGG	GGG
ja	buddhist	GGGG	GGGG
ja	buddhist	GGGGG	GGGGG
ja	buddhist	GGGGGyMd	GGGGGy年M月d日
ja	buddhist	GGGGyMd	GGGGy年M月d日
ja	buddhist	GGGyMd	GGGy年M月d日
ja	buddhist	GGyMd	GGy年M月d日
ja	buddhist	H	H時
ja	buddhist	HH	HH時
ja	buddhist	HHm	HH:mm
ja	buddhist	Hm	H:mm
ja	buddhist	Hms	H:mm:ss
ja	buddhist	J	H時
ja	buddhist	JJ	H時
ja	buddhist	JJJ	H時
ja	buddhist	JJJJ	H時
ja	buddhist	JJJJJ	H時
ja	buddhist	JJJJJJ	H時
ja	buddhist	JJJJJJm	H:mm
ja	buddhist	JJJJJm	H:mm
ja	buddhist	JJJJm	H:mm
ja	buddhist	JJJm	H:mm
ja	buddhist	JJm	H:mm
ja	buddhist	Jm	H:mm
ja	buddhist	M	M月
ja	buddhist	MM	MM月
ja	buddhist	MMM	M月
ja	buddhist	MMMMM	M月
ja	buddhist	Q	Q
ja	buddhist	QQ	QQ
ja	buddhist	QQQ	QQQ
ja	buddhist	QQQQ	QQQQ
ja	buddhist	QQQQQ	QQQQQ
ja	buddhist	U	GGGGy年
ja	buddhist	UUUU	GGGGy年
ja	buddhist	d	d日
ja	buddhist	dd	dd日
ja	buddhist	h	aK時
ja	buddhist	hh	aKK時
ja	buddhist	hhm	aKK:mm
ja	buddhist	hm	aK:mm
ja	buddhist	hmm	aK:mm
ja	buddhist	hms	aK:mm:ss
ja	buddhist	hmss	aK:mm:ss
ja	buddhist	hmsz	aK:mm:ss z
ja	buddhist	hmszz	aK:mm:ss zz
ja	buddhist	hmszzz	aK:mm:ss zzz
ja	buddhist	hmszzzz	aK:mm:ss zzzz
ja	buddhist	hmszzzzz	aK:mm:ss zzzzz
ja	buddhist	j	H時
ja	buddhist	jj	H時
ja	buddhist	jjj	H時
ja	buddhist	jjjj	H時
ja	buddhist	jjjjj	H時
ja	buddhist	jjjjjj	H時
ja	buddhist	jjjjjjm	H:mm
ja	buddhist	jjjjjm	H:mm
ja	buddhist	jjjjm	H:mm
ja	buddhist	jjjm	H:mm
ja	buddhist	jm	H:mm
ja	buddhist	m	m
ja	buddhist	mm	mm
ja	buddhist	s	s
ja	buddhist	ss	ss
ja	buddhist	v	v
ja	buddhist	vvvv	vvvv
ja	buddhist	y	GGGGy年
ja	buddhist	yM	GGGGy年M月
ja	buddhist	yMM	Gy/MM
ja	buddhist	yMMM	GGGGy年M月
ja	buddhist	yMMMM	GGGGy年M月
ja	buddhist	yMMMMEEEEdvvvv	GGGGy年M月d日EEEE vvvv
ja	buddhist	yMMMMM	GGGGy年M月
ja	buddhist	yMMMMdhmsvvvv	GGGGy年M月d日 aK:mm:ss vvvv
ja	buddhist	yMMMMdv	GGGGy年M月d日 v
ja	buddhist	yMdE	GGGGy年M/d(E)
ja	buddhist	yMdEEEE	GGGGy年M/dEEEE
ja	buddhist	yMdEEEEE	GGGGy年M/d(EEEEE)
ja	buddhist	yMdEEEEEE	GGGGy年M/d(EEEEEE)
ja	buddhist	yMdd	Gy/M/dd
ja	buddhist	yMv	GGGGy年M月 v
ja	buddhist	yQ	Gy/QQQ
ja	buddhist	yQQQ	Gy/QQQ
ja	buddhist	yQQQQ	Gy年QQQQ
ja	buddhist	yy	GGGGyy年
ja	buddhist	yyMd	Gyy/M/d
ja	buddhist	yyyy	GGGGy年
ja	buddhist	yyyyMd	Gy/M/d
ja	buddhist	z	z
ja	buddhist	zz	zz
ja	buddhist	zzz	zzz
ja	buddhist	zzzz	zzzz
ja	buddhist	zzzzz	zzzzz
ja	chinese	B	B
ja	chinese	BBBB	BBBB
ja	chinese	BBBBB	BBBBB
ja	chinese	BBBBBhm	BBBBBK:mm
ja	chinese	BBBBhm	BBBBK:mm
ja	chinese	Bhh	BKK時
ja	chinese	Bhm	BK:mm
ja	chinese	C	H時
ja	chinese	CC	H時
ja	chinese	CCC	H時
ja	chinese	CCCC	H時
ja	chinese	CCCCC	H時
ja	chinese	CCCCCC	H時
ja	chinese	CCCCCCm	H:mm
ja	chinese	CCCCCm	H:mm
ja	chinese	CCCCm	H:mm
ja	chinese	CCCm	H:mm
ja	chinese	CCm	H:mm
ja	chinese	Cm	H:mm
ja	chinese	E	ccc
ja	chinese	EEEE	cccc
ja	chinese	EEEEE	ccccc
ja	chinese	EEEEEE	cccccc
ja	chinese	G	G
ja	chinese	GG	GG
ja	chinese	GGG	GGG
ja	chinese	GGGG	GGGG
ja	chinese	GGGGG	GGGGG
ja	chinese	GGGGGyMd	U-M-d
ja	chinese	GGGGyMd	U-M-d
ja	chinese	GGGyMd	U-M-d
ja	chinese	GGyMd	U-M-d
ja	chinese	H	H時
ja	chinese	HH	HH時
ja	chinese	HHm	HH:mm
ja	chinese	Hm	H:mm
ja	chinese	Hms	H:mm:ss
ja	chinese	J	H時
ja	chinese	JJ	H時
ja	chinese	JJJ	H時
ja	chinese	JJJJ	H時
ja	chinese	JJJJJ	H時
ja	chinese	JJJJJJ	H時
ja	chinese	JJJJJJm	H:mm
ja	chinese	JJJJJm	H:mm
ja	chinese	JJJJm	H:mm
ja	chinese	JJJm	H:mm
ja	chinese	JJm	H:mm
ja	chinese	Jm	H:mm
ja	chinese	M	MMM
ja	chinese	MM	MMM
ja	chinese	MMM	LLL
ja	chinese	MMMMM	LLLLL
ja	chinese	Q	Q
ja	chinese	QQ	QQ
ja	chinese	QQQ	QQQ
ja	chinese	QQQQ	QQQQ
ja	chinese	QQQQQ	QQQQQ
ja	chinese	U	U年
ja	chinese	UUUU	U年
ja	chinese	d	d日
ja	chinese	dd	dd日
ja	chinese	h	aK時
ja	chinese	hh	aKK時
ja	chinese	hhm	aKK:mm
ja	chinese	hm	aK:mm
ja	chinese	hmm	aK:mm
ja	chinese	hms	aK:mm:ss
ja	chinese	hmss	aK:mm:ss
ja	chinese	hmsz	aK:mm:ss z
ja	chinese	hmszz	aK:mm:ss zz
ja	chinese	hmszzz	aK:mm:ss zzz
ja	chinese	hmszzzz	aK:mm:ss zzzz
ja	chinese	hmszzzzz	aK:mm:ss zzzzz
ja	chinese	j	H時
ja	chinese	jj	H時
ja	chinese	jjj	H時
ja	chinese	jjjj	H時
ja	chinese	jjjjj	H時
ja	chinese	jjjjjj	H時
ja	chinese	jjjjjjm	H:mm
ja	chinese	jjjjjm	H:mm
ja	chinese	jjjjm	H:mm
ja	chinese	jjjm	H:mm
ja	chinese	jm	H:mm
ja	chinese	m	m
ja	chinese	mm	mm
ja	chinese	s	s
ja	chinese	ss	ss
ja	chinese	v	v
ja	chinese	vvvv	vvvv
ja	chinese	y	U年
ja	chinese	yM	U年M月
ja	chinese	yMM	U年MM月
ja	chinese	yMMM	U年MMM
ja	chinese	yMMMM	U年MMMM
ja	chinese	yMMMMEEEEdvvvv	r(U)年MMMMd日(EEEE) vvvv
ja	chinese	yMMMMM	U年MMMMM
ja	chinese	yMMMMdhmsvvvv	r(U)年MMMMd日 aK:mm:ss vvvv
ja	chinese	yMMMMdv	r(U)年MMMMd日 v
ja	chinese	yMdE	U年M月d日(E)
ja	chinese	yMdEEEE	U年M月d日EEEE
ja	chinese	yMdEEEEE	U年M月d日(EEEEE)
ja	chinese	yMdEEEEEE	U年M月d日(EEEEEE)
ja	chinese	yMdd	U-M-dd
ja	chinese	yMv	U年M月 v
ja	chinese	yQ	U年QQQ
ja	chinese	yQQQ	U年QQQ
ja	chinese	yQQQQ	U年QQQQ
ja	chinese	yy	U年
ja	chinese	yyMd	U-M-d
ja	chinese	yyyy	U年
ja	chinese	yyyyMd	U年M月d日
ja	chinese	z	z
ja	chinese	zz	zz
ja	chinese	zzz	zzz
ja	chinese	zzzz	zzzz
ja	chinese	zzzzz	zzzzz
ru	gregorian	B	B
ru	gregorian	BBBB	BBBB
ru	gregorian	BBBBB	BBBBB
ru	gregorian	BBBBBhm	h:mm BBBBB
ru	gregorian	BBBBhm	h:mm BBBB
ru	gregorian	Bhh	hh B
ru	gregorian	Bhm	h:mm B
ru	gregorian	C	H
ru	gregorian	CC	H
ru	gregorian	CCC	H
ru	gregorian	CCCC	H
ru	gregorian	CCCCC	H
ru	gregorian	CCCCCC	H
ru	gregorian	CCCCCCm	HH:mm
ru	gregorian	CCCCCm	HH:mm
ru	gregorian	CCCCm	HH:mm
ru	gregorian	CCCm	HH:mm
ru	gregorian	CCm	HH:mm
ru	gregorian	Cm	HH:mm
ru	gregorian	E	ccc
ru	gregorian	EEEE	cccc
ru	gregorian	EEEEE	ccccc
ru	gregorian	EEEEEE	cccccc
ru	gregorian	G	G
ru	gregorian	GG	GG
ru	gregorian	GGG	GGG
ru	gregorian	GGGG	GGGG
ru	gregorian	GGGGG	GGGGG
ru	gregorian	GGGGGyMd	dd.MM.y GGGGG
ru	gregorian	GGGGyMd	dd.MM.y GGGG
ru	gregorian	GGGyMd	dd.MM.y GGG
ru	gregorian	GGyMd	dd.MM.y GG
ru	gregorian	H	H
ru	gregorian	HH	HH
ru	gregorian	HHm	HH:mm
ru	gregorian	Hm	HH:mm
ru	gregorian	Hms	HH:mm:ss
ru	gregorian	J	H
ru	gregorian	JJ	H
ru	gregorian	JJJ	H
ru	gregorian	JJJJ	H
ru	gregorian	JJJJJ	H
ru	gregorian	JJJJJJ	H
ru	gregorian	JJJJJJm	HH:mm
ru	gregorian	JJJJJm	HH:mm
ru	gregorian	JJJJm	HH:mm
ru	gregorian	JJJm	HH:mm
ru	gregorian	JJm	HH:mm
ru	gregorian	Jm	HH:mm
ru	gregorian	M	L
ru	gregorian	MM	LL
ru	gregorian	MMM	LLL
ru	gregorian	MMMMM	LLLLL
ru	gregorian	Q	Q
ru	gregorian	QQ	QQ
ru	gregorian	QQQ	QQQ
ru	gregorian	QQQQ	QQQQ
ru	gregorian	QQQQQ	QQQQQ
ru	gregorian	U	y
ru	gregorian	UUUU	y
ru	gregorian	d	d
ru	gregorian	dd	dd
ru	gregorian	h	h a
ru	gregorian	hh	hh a
ru	gregorian	hhm	hh:mm a
ru	gregorian	hm	h:mm a
ru	gregorian	hmm	h:mm a
ru	gregorian	hms	h:mm:ss a
ru	gregorian	hmss	h:mm:ss a
ru	gregorian	hmsz	h:mm:ss a z
ru	gregorian	hmszz	h:mm:ss a zz
ru	gregorian	hmszzz	h:mm:ss a zzz
ru	gregorian	hmszzzz	h:mm:ss a zzzz
ru	gregorian	hmszzzzz	h:mm:ss a zzzzz
ru	gregorian	j	H
ru	gregorian	jj	H
ru	gregorian	jjj	H
ru	gregorian	jjjj	H
ru	gregorian	jjjjj	H
ru	gregorian	jjjjjj	H
ru	gregorian	jjjjjjm	HH:mm
ru	gregorian	jjjjjm	HH:mm
ru	gregorian	jjjjm	HH:mm
ru	gregorian	jjjm	HH:mm
ru	gregorian	jm	HH:mm
ru	gregorian	m	m
ru	gregorian	mm	mm
ru	gregorian	s	s
ru	gregorian	ss	ss
ru	gregorian	v	v
ru	gregorian	vvvv	vvvv
ru	gregorian	y	y
ru	gregorian	yM	MM.y
ru	gregorian	yMM	MM.y
ru	gregorian	yMMM	LLL y 'г'.
ru	gregorian	yMMMM	LLLL y 'г'.
ru	gregorian	yMMMMEEEEdvvvv	y MMMM d, EEEE, vvvv
ru	gregorian	yMMMMM	LLLLL y 'г'.
ru	gregorian	yMMMMdhmsvvvv	y MMMM d, h:mm:ss a vvvv
ru	gregorian	yMMMMdv	y MMMM d, v
ru	gregorian	yMdE	ccc, dd.MM.y
ru	gregorian	yMdEEEE	cccc, dd.MM.y
ru	gregorian	yMdEEEEE	ccccc, dd.MM.y
ru	gregorian	yMdEEEEEE	cccccc, dd.MM.y
ru	gregorian	yMdd	dd.MM.y
ru	gregorian	yMv	MM.y, v
ru	gregorian	yQ	QQQ y 'г'.
ru	gregorian	yQQQ	QQQ y 'г'.
ru	gregorian	yQQQQ	QQQQ y 'г'.
ru	gregorian	yy	yy
ru	gregorian	yyMd	dd.MM.yy
ru	gregorian	yyyy	yyyy
ru	gregorian	yyyyMd	dd.MM.yyyy
ru	gregorian	z	z
ru	gregorian	zz	zz
ru	gregorian	zzz	zzz
ru	gregorian	zzzz	zzzz
ru	gregorian	zzzzz	zzzzz
ru	japanese	B	B
ru	japanese	BBBB	BBBB
ru	japanese	BBBBB	BBBBB
ru	japanese	BBBBBhm	h:mm BBBBB
ru	japanese	BBBBhm	h:mm BBBB
ru	japanese	Bhh	hh B
ru	japanese	Bhm	h:mm B
ru	japanese	C	H
ru	japanese	CC	H
ru	japanese	CCC	H
ru	japanese	CCCC	H
ru	japanese	CCCCC	H
ru	japanese	CCCCCC	H
ru	japanese	CCCCCCm	HH:mm
ru	japanese	CCCCCm	HH:mm
ru	japanese	CCCCm	HH:mm
ru	japanese	CCCm	HH:mm
ru	japanese	CCm	HH:mm
ru	japanese	Cm	HH:mm
ru	japanese	E	ccc
ru	japanese	EEEE	cccc
ru	japanese	EEEEE	ccccc
ru	japanese	EEEEEE	cccccc
ru	japanese	G	G
ru	japanese	GG	GG
ru	japanese	GGG	GGG
ru	japanese	GGGG	GGGG
ru	japanese	GGGGG	GGGGG
ru	japanese	GGGGGyMd	dd.MM.y GGGGG
ru	japanese	GGGGyMd	dd.MM.y GGGG
ru	japanese	GGGyMd	dd.MM.y GGG
ru	japanese	GGyMd	dd.MM.y GG
ru	japanese	H	H
ru	japanese	HH	HH
ru	japanese	HHm	HH:mm
ru	japanese	Hm	HH:mm
ru	japanese	Hms	HH:mm:ss
ru	japanese	J	H
ru	japanese	JJ	H
ru	japanese	JJJ	H
ru	japanese	JJJJ	H
ru	japanese	JJJJJ	H
ru	japanese	JJJJJJ	H
ru	japanese	JJJJJJm	HH:mm
ru	japanese	JJJJJm	HH:mm
ru	japanese	JJJJm	HH:mm
ru	japanese	JJJm	HH:mm
ru	japanese	JJm	HH:mm
ru	japanese	Jm	HH:mm
ru	japanese	M	L
ru	japanese	MM	LL
ru	japanese	MMM	LLL
ru	japanese	MMMMM	LLLLL
ru	japanese	Q	Q
ru	japanese	QQ	QQ
ru	japanese	QQQ	QQQ
ru	japanese	QQQQ	QQQQ
ru	japanese	QQQQQ	QQQQQ
ru	japanese	U	y 'г'. G
ru	japanese	UUUU	y 'г'. G
ru	japanese	d	d
ru	japanese	dd	dd
ru	japanese	h	h a
ru	japanese	hh	hh a
ru	japanese	hhm	hh:mm a
ru	japanese	hm	h:mm a
ru	japanese	hmm	h:mm a
ru	japanese	hms	h:mm:ss a
ru	japanese	hmss	h:mm:ss a
ru	japanese	hmsz	h:mm:ss a z
ru	japanese	hmszz	h:mm:ss a zz
ru	japanese	hmszzz	h:mm:ss a zzz
ru	japanese	hmszzzz	h:mm:ss a zzzz
ru	japanese	hmszzzzz	h:mm:ss a zzzzz
ru	japanese	j	H
ru	japanese	jj	H
ru	japanese	jjj	H
ru	japanese	jjjj	H
ru	japanese	jjjjj	H
ru	japanese	jjjjjj	H
ru	japanese	jjjjjjm	HH:mm
ru	japanese	jjjjjm	HH:mm
ru	japanese	jjjjm	HH:mm
ru	japanese	jjjm	HH:mm
ru	japanese	jm	HH:mm
ru	japanese	m	m
ru	japanese	mm	mm
ru	japanese	s	s
ru	japanese	ss	ss
ru	japanese	v	v
ru	japanese	vvvv	vvvv
ru	japanese	y	y 'г'. G
ru	japanese	yM	MM.y G
ru	japanese	yMM	MM.y G
ru	japanese	yMMM	LLL y 'г'. G
ru	japanese	yMMMM	LLLL y 'г'. G
ru	japanese	yMMMMEEEEdvvvv	EEEE, d MMMM y 'г'. G, vvvv
ru	japanese	yMMMMM	LLLLL y 'г'. G
ru	japanese	yMMMMdhmsvvvv	d MMMM y 'г'. G, h:mm:ss a vvvv
ru	japanese	yMMMMdv	d MMMM y 'г'. G, v
ru	japanese	yMdE	E, dd.MM.y G
ru	japanese	yMdEEEE	EEEE, dd.MM.y G
ru	japanese	yMdEEEEE	EEEEE, dd.MM.y G
ru	japanese	yMdEEEEEE	EEEEEE, dd.MM.y G
ru	japanese	yMdd	dd.MM.y G
ru	japanese	yMv	MM.y G, v
ru	japanese	yQ	QQQ y 'г'. G
ru	japanese	yQQQ	QQQ y 'г'. G
ru	japanese	yQQQQ	QQQQ y 'г'. G
ru	japanese	yy	yy 'г'. G
ru	japanese	yyMd	dd.MM.yy G
ru	japanese	yyyy	y 'г'. G
ru	japanese	yyyyMd	dd.MM.y G
ru	japanese	z	z
ru	japanese	zz	zz
ru	japanese	zzz	zzz
ru	japanese	zzzz	zzzz
ru	japanese	zzzzz	zzzzz
ru	buddhist	B	B
ru	buddhist	BBBB	BBBB
ru	buddhist	BBBBB	BBBBB
ru	buddhist	BBBBBhm	h:mm BBBBB
ru	buddhist	BBBBhm	h:mm BBBB
ru	buddhist	Bhh	hh B
ru	buddhist	Bhm	h:mm B
ru	buddhist	C	H
ru	buddhist	CC	H
ru	buddhist	CCC	H
ru	buddhist	CCCC	H
ru	buddhist	CCCCC	H
ru	buddhist	CCCCCC	H
ru	buddhist	CCCCCCm	HH:mm
ru	buddhist	CCCCCm	HH:mm
ru	buddhist	CCCCm	HH:mm
ru	buddhist	CCCm	HH:mm
ru	buddhist	CCm	HH:mm
ru	buddhist	Cm	HH:mm
ru	buddhist	E	ccc
ru	buddhist	EEEE	cccc
ru	buddhist	EEEEE	ccccc
ru	buddhist	EEEEEE	cccccc
ru	buddhist	G	G
ru	buddhist	GG	GG
ru	buddhist	GGG	GGG
ru	buddhist	GGGG	GGGG
ru	buddhist	GGGGG	GGGGG
ru	buddhist	GGGGGyMd	dd.MM.y GGGGG
ru	buddhist	GGGGyMd	dd.MM.y GGGG
ru	buddhist	GGGyMd	dd.MM.y GGG
ru	buddhist	GGyMd	dd.MM.y GG
ru	buddhist	H	H
ru	buddhist	HH	HH
ru	buddhist	HHm	HH:mm
ru	buddhist	Hm	HH:mm
ru	buddhist	Hms	HH:mm:ss
ru	buddhist	J	H
ru	buddhist	JJ	H
ru	buddhist	JJJ	H
ru	buddhist	JJJJ	H
ru	buddhist	JJJJJ	H
ru	buddhist	JJJJJJ	H
ru	buddhist	JJJJJJm	HH:mm
ru	buddhist	JJJJJm	HH:mm
ru	buddhist	JJJJm	HH:mm
ru	buddhist	JJJm	HH:mm
ru	buddhist	JJm	HH:mm
ru	buddhist	Jm	HH:mm
ru	buddhist	M	L
ru	buddhist	MM	LL
ru	buddhist	MMM	LLL
ru	buddhist	MMMMM	LLLLL
ru	buddhist	Q	Q
ru	buddhist	QQ	QQ
ru	buddhist	QQQ	QQQ
ru	buddhist	QQQQ	QQQQ
ru	buddhist	QQQQQ	QQQQQ
ru	buddhist	U	y 'г'. G
ru	buddhist	UUUU	y 'г'. G
ru	buddhist	d	d
ru	buddhist	dd	dd
ru	buddhist	h	h a
ru	buddhist	hh	hh a
ru	buddhist	hhm	hh:mm a
ru	buddhist	hm	h:mm a
ru	buddhist	hmm	h:mm a
ru	buddhist	hms	h:mm:ss a
ru	buddhist	hmss	h:mm:ss a
ru	buddhist	hmsz	h:mm:ss a z
ru	buddhist	hmszz	h:mm:ss a zz
ru	buddhist	hmszzz	h:mm:ss a zzz
ru	buddhist	hmszzzz	h:mm:ss a zzzz
ru	buddhist	hmszzzzz	h:mm:ss a zzzzz
ru	buddhist	j	H
ru	buddhist	jj	H
ru	buddhist	jjj	H
ru	buddhist	jjjj	H
ru	buddhist	jjjjj	H
ru	buddhist	jjjjjj	H
ru	buddhist	jjjjjjm	HH:mm
ru	buddhist	jjjjjm	HH:mm
ru	buddhist	jjjjm	HH:mm
ru	buddhist	jjjm	HH:mm
ru	buddhist	jm	HH:mm
ru	buddhist	m	m
ru	buddhist	mm	mm
ru	buddhist	s	s
ru	buddhist	ss	ss
ru	buddhist	v	v
ru	buddhist	vvvv	vvvv
ru	buddhist	y	y 'г'. G
ru	buddhist	yM	MM.y G
ru	buddhist	yMM	MM.y G
ru	buddhist	yMMM	LLL y 'г'. G
ru	buddhist	yMMMM	LLLL y 'г'. G
ru	buddhist	yMMMMEEEEdvvvv	EEEE, d MMMM y 'г'. G, vvvv
ru	buddhist	yMMMMM	LLLLL y 'г'. G
ru	buddhist	yMMMMdhmsvvvv	d MMMM y 'г'. G, h:mm:ss a vvvv
ru	buddhist	yMMMMdv	d MMMM y 'г'. G, v
ru	buddhist	yMdE	E, dd.MM.y G
ru	buddhist	yMdEEEE	EEEE, dd.MM.y G
ru	buddhist	yMdEEEEE	EEEEE, dd.MM.y G
ru	buddhist	yMdEEEEEE	EEEEEE, dd.MM.y G
ru	buddhist	yMdd	dd.MM.y G
ru	buddhist	yMv	MM.y G, v
ru	buddhist	yQ	QQQ y 'г'. G
ru	buddhist	yQQQ	QQQ y 'г'. G
ru	buddhist	yQQQQ	QQQQ y 'г'. G
ru	buddhist	yy	yy 'г'. G
ru	buddhist	yyMd	dd.MM.yy G
ru	buddhist	yyyy	y 'г'. G
ru	buddhist	yyyyMd	dd.MM.y G
ru	buddhist	z	z
ru	buddhist	zz	zz
ru	buddhist	zzz	zzz
ru	buddhist	zzzz	zzzz
ru	buddhist	zzzzz	zzzzz
ru	chinese	B	B
ru	chinese	BBBB	BBBB
ru	chinese	BBBBB	BBBBB
ru	chinese	BBBBBhm	h:mm BBBBB
ru	chinese	BBBBhm	h:mm BBBB
ru	chinese	Bhh	hh B
ru	chinese	Bhm	h:mm B
ru	chinese	C	H
ru	chinese	CC	H
ru	chinese	CCC	H
ru	chinese	CCCC	H
ru	chinese	CCCCC	H
ru	chinese	CCCCCC	H
ru	chinese	CCCCCCm	H:mm
ru	chinese	CCCCCm	H:mm
ru	chinese	CCCCm	H:mm
ru	chinese	CCCm	H:mm
ru	chinese	CCm	H:mm
ru	chinese	Cm	H:mm
ru	chinese	E	ccc
ru	chinese	EEEE	cccc
ru	chinese	EEEEE	ccccc
ru	chinese	EEEEEE	cccccc
ru	chinese	G	G
ru	chinese	GG	GG
ru	chinese	GGG	GGG
ru	chinese	GGGG	GGGG
ru	chinese	GGGGG	GGGGG
ru	chinese	GGGGGyMd	d MMM U
ru	chinese	GGGGyMd	d MMM U
ru	chinese	GGGyMd	d MMM U
ru	chinese	GGyMd	d MMM U
ru	chinese	H	H
ru	chinese	HH	HH
ru	chinese	HHm	HH:mm
ru	chinese	Hm	H:mm
ru	chinese	Hms	H:mm:ss
ru	chinese	J	H
ru	chinese	JJ	H
ru	chinese	JJJ	H
