locale	calendar	skeleton	pattern
sr_Latn	japanese	yMv	M.y. GGGGG v
sr_Latn	japanese	zzz	zzz
sr_Latn	persian	Bhm	hh:mm B
sr_Latn	persian	Hm	HH:mm
sr_Latn	persian	s	s
sr_Latn	persian	yMMMMdhmsvvvv	d. MMMM y. G hh:mm:ss a vvvv
sr_Latn	roc	CCCCCCm	HH:mm
sr_Latn	roc	CCCCm	HH:mm
sr_Latn	roc	E	ccc
sr_Latn	roc	JJJJJJm	HH:mm
sr_Latn	roc	jjjjjjm	HH:mm
sr_Latn	roc	m	m
sr_Latn	roc	yMM	MM.y. G
sr_Latn	roc	yyyyMd	d.M.y. GGGGG
sv	buddhist	B	B
sv	buddhist	Cm	HH:mm
sv	buddhist	JJJ	HH
sv	buddhist	hmszzzz	h:mm:ss a zzzz
sv	buddhist	j	HH
sv	chinese	hmszz	h:mm:ss a zz
sv	coptic	M	L
sv	coptic	jjjjm	HH:mm
sv	coptic	yyyyMd	y-MM-dd G
sv	dangi	EEEE	cccc
sv	dangi	GG	GG
sv	dangi	GGGGyMd	d MMM r
sv	dangi	JJJJ	HH
sv	dangi	QQ	QQ
sv	dangi	d	d
sv	dangi	jj	HH
sv	dangi	jjjjjj	HH
sv	dangi	yMMMMM	MMMMM r(U)
sv	dangi	yMdEEEEEE	EEEEEE r-MM-dd
sv	dangi	yMdHmsv	r-MM-dd HH:mm:ss v
sv	dangi	yQ	QQQ r(U)
sv	dangi	yy	rr(U)
sv	ethiopic	CC	HH
sv	ethiopic	CCCC	HH
sv	ethiopic	GGyMd	y-MM-dd GG
sv	ethiopic	HH	HH
sv	ethiopic	MM	LL
sv	ethiopic	MMMM	LLLL
sv	ethiopic	h	h a
sv	ethiopic	yMd	y-MM-dd G
sv	ethiopic	yMdd	y-MM-dd G
sv	ethiopic	zz	zz
sv	ethiopic	zzzz	zzzz
sv	gregorian	EEEEE	ccccc
sv	gregorian	JJJJm	HH:mm
sv	gregorian	JJm	HH:mm
sv	gregorian	M	L
sv	gregorian	MMMMM	LLLLL
sv	gregorian	QQQQQ	QQQQQ
sv	gregorian	hhm	hh:mm a
sv	gregorian	yQQQQ	QQQQ y
sv	hebrew	CCCC	HH
sv	hebrew	GGyMd	y-MM-dd GG
sv	hebrew	MMMM	LLLL
sv	hebrew	dd	dd
sv	hebrew	ss	ss
sv	hebrew	yMd	y-MM-dd G
sv	hebrew	yMdEEEE	EEEE y-MM-dd G
sv	hebrew	yMdEEEEEE	EEEEEE y-MM-dd G
sv	hebrew	yMdd	y-MM-dd G
sv	hebrew	zzzz	zzzz
sv	indian	CCCCCC	HH
sv	indian	GG	GG
sv	indian	GGyMd	y-MM-dd GG
sv	indian	QQ	QQ
sv	indian	UUUU	y G
sv	indian	d	d
sv	indian	hmm	h:mm a
sv	indian	hmsz	h:mm:ss a z
sv	indian	jj	HH
sv	indian	yMdEEEEEE	EEEEEE y-MM-dd G
sv	indian	yQ	QQQ y G
sv	indian	yy	yy G
sv	islamic	Bhm	h:mm B
sv	islamic	CCCCC	HH
sv	islamic	GGGGG	GGGGG
sv	islamic	GGGGGyMd	y-MM-dd GGGGG
sv	islamic	hm	h:mm a
sv	islamic	hmss	h:mm:ss a
sv	islamic-civil	JJJJJJm	HH:mm
sv	islamic-civil	JJm	HH:mm
sv	islamic-civil	U	y G
sv	islamic-civil	hhm	hh:mm a
sv	islamic-civil	jjjjjjm	HH:mm
sv	islamic-civil	jjjjjm	HH:mm
sv	islamic-civil	yMMMM	MMMM y G
sv	islamic-civil	yMMMMd	d MMMM y G
sv	islamic-rgsa	C	HH
sv	islamic-rgsa	CCC	HH
sv	islamic-rgsa	hmss	h:mm:ss a
sv	islamic-rgsa	yMMMMdhmsvvvv	d MMMM y G h:mm:ss a vvvv
sv	islamic-tbla	C	HH
sv	islamic-tbla	GGGGGyMd	y-MM-dd GGGGG
sv	islamic-tbla	yMdE	E y-MM-dd G
sv	islamic-umalqura	CC	HH
sv	islamic-umalqura	EEEEEE	cccccc
sv	islamic-umalqura	HH	HH
sv	islamic-umalqura	JJJJJJ	HH
sv	islamic-umalqura	MM	LL
sv	islamic-umalqura	hmm	h:mm a
sv	islamic-umalqura	hmszzz	h:mm:ss a zzz
sv	islamic-umalqura	vvvv	vvvv
sv	islamic-umalqura	yMMM	MMM y G
sv	islamic-umalqura	zz	zz
sv	japanese	CCCm	HH:mm
sv	japanese	Hms	HH:mm:ss
sv	japanese	yMv	y-MM G v
sv	japanese	zzz	zzz
sv	persian	BBBBBhm	h:mm BBBBB
sv	persian	GGGGGyMd	y-MM-dd GGGGG
sv	persian	Hm	HH:mm
sv	persian	s	s
sv	roc	CCCCm	HH:mm
sv	roc	JJJm	HH:mm
sv	roc	Q	Q
sv	roc	jm	HH:mm
sv	roc	y	y G
sv	roc	yMMMMEEEEdvvvv	EEEE d MMMM y G vvvv
sv	roc	yyyyMd	y-MM-dd G
sw	buddhist	C	h B
sw	buddhist	CCCCC	h BBBBB
sw	buddhist	GGGGG	GGGGG
sw	buddhist	hm	h:mm a
sw	buddhist	yMMMMdv	d MMMM y G v
sw	buddhist	yMdEEEEE	EEEEE, d/M/y G
sw	chinese	JJm	HH:mm
sw	chinese	hhm	hh:mm a
sw	chinese	yMMMM	r(U) MMMM
sw	coptic	CCCm	h:mm BBBB
sw	coptic	hmszz	h:mm:ss a zz
sw	coptic	z	z
sw	dangi	GGG	GGG
sw	dangi	GGGGGyMd	r MMM d
sw	dangi	GGGyMd	r MMM d
sw	dangi	yMdE	r-MM-dd, E
sw	ethiopic	CCCCm	h:mm BBBB
sw	ethiopic	CCm	h:mm B
sw	ethiopic	HHm	HH:mm
sw	ethiopic	QQQ	QQQ
sw	ethiopic	U	y G
sw	ethiopic	jjjjjm	HH:mm
sw	ethiopic	yMMMMEEEEdvvvv	EEEE, d MMMM y G vvvv
sw	ethiopic	yMMMMd	d MMMM y G
sw	ethiopic	yyMd	d/M/yy G
sw	gregorian	CCCCCC	h BBBBB
sw	gregorian	JJ	HH
sw	gregorian	UUUU	y
sw	gregorian	h	h a
sw	gregorian	hh	hh a
sw	gregorian	hmsz	h:mm:ss a z
sw	gregorian	mm	mm
sw	gregorian	yM	M/y
sw	hebrew	EEEEE	ccccc
sw	hebrew	JJJJJm	HH:mm
sw	hebrew	JJJJm	HH:mm
sw	hebrew	MMMMM	LLLLL
sw	hebrew	Q	Q
sw	hebrew	QQQQQ	QQQQQ
sw	hebrew	jjjjjm	HH:mm
sw	hebrew	y	y G
sw	hebrew	yMMMMd	d MMMM y G
sw	hebrew	yQQQQ	QQQQ y G
sw	indian	CCm	h:mm B
sw	indian	EEEEE	ccccc
sw	indian	HHm	HH:mm
sw	indian	JJJJJm	HH:mm
sw	indian	JJJJm	HH:mm
sw	indian	MMMMM	LLLLL
sw	indian	QQQ	QQQ
sw	indian	QQQQQ	QQQQQ
sw	indian	U	y G
sw	indian	jjjjjm	HH:mm
sw	indian	jjjm	HH:mm
sw	indian	jm	HH:mm
sw	indian	yMMMMd	d MMMM y G
sw	indian	yQQQQ	QQQQ y G
sw	islamic	Hms	HH:mm:ss
sw	islamic	v	v
sw	islamic	yMv	M/y G v
sw	islamic	zzz	zzz
sw	islamic-civil	CCCCCC	h BBBBB
sw	islamic-civil	GG	GG
sw	islamic-civil	GGGGyMd	d/M/y GGGG
sw	islamic-civil	QQ	QQ
sw	islamic-civil	UUUU	y G
sw	islamic-civil	hmsz	h:mm:ss a z
sw	islamic-civil	jj	HH
sw	islamic-civil	yMd	d/M/y G
sw	islamic-civil	yMdEEEEEE	EEEEEE, d/M/y G
sw	islamic-civil	yMdHmsv	d/M/y G HH:mm:ss v
sw	islamic-civil	yQ	QQQ y G
sw	islamic-civil	yy	yy G
sw	islamic-rgsa	BBBB	BBBB
sw	islamic-rgsa	CCCCCC	h BBBBB
sw	islamic-rgsa	GG	GG
sw	islamic-rgsa	GGGG	GGGG
sw	islamic-rgsa	QQ	QQ
sw	islamic-rgsa	QQQQ	QQQQ
sw	islamic-rgsa	h	h a
sw	islamic-rgsa	jj	HH
sw	islamic-rgsa	jjjj	HH
sw	islamic-rgsa	yMd	d/M/y G
sw	islamic-rgsa	yMdEEEEEE	EEEEEE, d/M/y G
sw	islamic-rgsa	yMdHmsv	d/M/y G HH:mm:ss v
sw	islamic-rgsa	yQ	QQQ y G
sw	islamic-rgsa	yQQQ	QQQ y G
sw	islamic-rgsa	yy	yy G
sw	islamic-rgsa	yyyy	y G
sw	islamic-tbla	CCCC	h BBBB
sw	islamic-tbla	GG	GG
sw	islamic-tbla	MMMM	LLLL
sw	islamic-tbla	QQ	QQ
sw	islamic-tbla	h	h a
sw	islamic-tbla	jj	HH
sw	islamic-tbla	yMdd	dd/M/y G
sw	islamic-tbla	yQ	QQQ y G
sw	islamic-tbla	yy	yy G
sw	islamic-tbla	zzzz	zzzz
sw	islamic-umalqura	JJJm	HH:mm
sw	islamic-umalqura	Q	Q
sw	islamic-umalqura	y	y G
sw	islamic-umalqura	yMM	MM/y G
sw	islamic-umalqura	yMMMM	MMMM y G
sw	islamic-umalqura	yMMMMEEEEd	EEEE, d MMMM y G
sw	islamic-umalqura	yyyyMd	d/M/y G
sw	japanese	CCC	h BBBB
sw	japanese	G	G
sw	japanese	Hm	HH:mm
sw	japanese	yMdE	E, d/M/y G
sw	persian	Bhh	hh B
sw	persian	CCCm	h:mm BBBB
sw	persian	v	v
sw	roc	CCCCCC	h BBBBB
sw	roc	EEEE	cccc
sw	roc	JJJJ	HH
sw	roc	d	d
sw	roc	hmm	h:mm a
sw	roc	yMdEEEEEE	EEEEEE, d/M/y G
ta	buddhist	EEEEEE	cccccc
ta	buddhist	JJJJJJ	hh
ta	buddhist	dd	dd
ta	buddhist	hmszzz	h:mm:ss a zzz
ta	buddhist	hmszzzzz	h:mm:ss a zzzzz
ta	buddhist	ss	ss
ta	buddhist	vvvv	vvvv
ta	buddhist	yMMM	MMM y G
ta	chinese	CCCCCC	h aaaaa
ta	chinese	EEEE	cccc
ta	chinese	JJJJ	hh
ta	chinese	d	d
ta	chinese	dd	dd
ta	chinese	ss	ss
ta	chinese	yMdEEEEEE	r-MM-dd, EEEEEE
ta	coptic	Bhm	B h:mm
ta	coptic	G	G
ta	coptic	hmss	h:mm:ss a
ta	coptic	yMMMMdv	d MMMM, y G v
ta	coptic	yMdEEEEE	EEEEE, d/M/y G
ta	dangi	B	B
ta	dangi	BBBBB	BBBBB
ta	dangi	JJJJJ	hh
ta	dangi	j	h a
ta	dangi	jjjjj	h aaaaa
ta	dangi	zzzzz	zzzzz
ta	ethiopic	J	hh
ta	ethiopic	JJJ	hh
ta	ethiopic	hmszzzz	h:mm:ss a zzzz
ta	gregorian	BBBBhm	BBBB h:mm
ta	gregorian	C	h a
ta	gregorian	CCC	h aaaa
ta	gregorian	yMMMMdhmsvvvv	y MMMM d, h:mm:ss a vvvv
ta	gregorian	yMdE	E, d/M/y
ta	hebrew	B	B
ta	hebrew	Cm	h:mm a
ta	hebrew	hms	h:mm:ss a
ta	hebrew	j	h a
ta	hebrew	jjj	h aaaa
ta	indian	J	hh
ta	indian	JJJ	hh
ta	islamic	CCm	h:mm a
ta	islamic	HHm	HH:mm
ta	islamic	QQQ	QQQ
ta	islamic	U	y G
ta	islamic	jjjjm	h:mm aaaa
ta	islamic	jjjm	h:mm aaaa
ta	islamic-civil	CCCCC	h aaaaa
ta	islamic-civil	GGGGG	GGGGG
ta	islamic-rgsa	CCm	h:mm a
ta	islamic-rgsa	HHm	HH:mm
ta	islamic-rgsa	JJJm	hh:mm
ta	islamic-rgsa	Q	Q
ta	islamic-rgsa	QQQ	QQQ
ta	islamic-rgsa	y	y G
ta	islamic-rgsa	yyyyMd	d/M/y G
ta	islamic-tbla	EEEEE	ccccc
ta	islamic-tbla	JJJJJJm	hh:mm
ta	islamic-tbla	JJJJm	hh:mm
ta	islamic-tbla	MMMMM	LLLLL
ta	islamic-tbla	Q	Q
ta	islamic-tbla	QQQQQ	QQQQQ
ta	islamic-tbla	jjjjjjm	h:mm aaaaa
ta	islamic-tbla	y	y G
ta	islamic-tbla	yMM	MM-y G
ta	islamic-tbla	yMMMMEEEEd	EEEE, d MMMM, y G
ta	islamic-tbla	yMMMMEEEEdvvvv	EEEE, d MMMM, y G vvvv
ta	islamic-tbla	yQQQQ	QQQQ y G
ta	islamic-umalqura	Bh	B h
ta	islamic-umalqura	CCCCCm	h:mm aaaaa
ta	islamic-umalqura	CCCm	h:mm aaaa
ta	islamic-umalqura	JJJ	hh
ta	japanese	BBBB	BBBB
ta	japanese	CC	h a
ta	japanese	GGGG	GGGG
ta	japanese	GGyMd	d/M/y GG
ta	japanese	HH	HH
ta	japanese	MM	LL
ta	japanese	QQQQ	QQQQ
ta	japanese	d	d
ta	japanese	jjjj	h aaaa
ta	japanese	yMdEEEEEE	EEEEEE, d/M/y G
ta	japanese	yQQQ	QQQ y G
ta	japanese	yyyy	y G
ta	japanese	zz	zz
ta	persian	CCCCCCm	h:mm aaaaa
ta	persian	JJJJJm	hh:mm
ta	persian	JJm	hh:mm
ta	persian	Q	Q
ta	persian	hhm	hh:mm a
ta	persian	jjjjjm	h:mm aaaaa
ta	persian	y	y G
ta	persian	yMMMMd	d MMMM, y G
ta	persian	yyMd	d/M/yy G
ta	roc	GGGyMd	d/M/y GGG
ta	roc	yMdEEEEE	EEEEE, d/M/y G
te	buddhist	CCCCCC	h aaaaa
te	buddhist	GGGGyMd	GGGG y-MM-dd
te	buddhist	JJ	hh
te	buddhist	hh	hh a
te	buddhist	mm	mm
te	buddhist	vvvv	vvvv
te	buddhist	yM	M/y GGGGG
te	buddhist	yMMM	MMM y G
te	chinese	CC	h a
te	chinese	EEEE	cccc
te	chinese	EEEEEE	cccccc
te	chinese	HH	HH
te	chinese	JJJJ	hh
te	chinese	JJJJJJ	hh
te	chinese	MM	LL
te	chinese	d	d
te	chinese	hmm	h:mm a
te	chinese	hmszzzzz	h:mm:ss a zzzzz
te	chinese	zz	zz
te	coptic	G	G
te	coptic	GGG	GGG
te	dangi	B	B
te	dangi	CCCCCm	h:mm aaaaa
te	dangi	Cm	h:mm a
te	dangi	j	h a
te	ethiopic	Cm	h:mm a
te	ethiopic	J	hh
te	ethiopic	JJJ	hh
te	gregorian	CCC	h aaaa
te	gregorian	GGGGGyMd	GGGGG y-MM-dd
te	gregorian	yMMMMdhmsvvvv	y MMMM d h:mm:ss a vvvv
te	gregorian	yMMMMdv	y MMMM d v
te	hebrew	B	B
te	hebrew	Bh	B h
te	hebrew	CCCm	h:mm aaaa
te	hebrew	JJJ	hh
te	hebrew	j	h a
te	indian	Hms	HH:mm:ss
te	indian	J	hh
te	indian	hmszzzz	h:mm:ss a zzzz
te	indian	yMv	M/y GGGGG v
te	indian	zzz	zzz
te	islamic	Cms	h:mm:ss a
te	islamic	E	ccc
te	islamic	JJJm	hh:mm
te	islamic	Jm	hh:mm
te	islamic	MMM	LLL
te	islamic	jjm	h:mm a
te	islamic	m	m
te	islamic	yMMMM	MMMM Y
te	islamic	yMMMMEEEEdvvvv	EEEE, d, MMMM y G vvvv
te	islamic-civil	G	G
te	islamic-civil	GGG	GGG
te	islamic-civil	GyMd	G y-MM-dd
te	islamic-civil	HmsS	HH:mm:ss.S
te	islamic-civil	hm	h:mm a
te	islamic-rgsa	CCCCCCm	h:mm aaaaa
te	islamic-rgsa	JJJJJJm	hh:mm
te	islamic-rgsa	JJJJJm	hh:mm
te	islamic-rgsa	jjjjjjm	h:mm aaaaa
te	islamic-rgsa	jjjjjm	h:mm aaaaa
te	islamic-rgsa	jm	h:mm a
te	islamic-rgsa	yMMMMd	d, MMMM y G
te	islamic-rgsa	yyMd	d/M/yy GGGGG
te	islamic-tbla	CCCCCCm	h:mm aaaaa
te	islamic-tbla	Cms	h:mm:ss a
te	islamic-tbla	EEEEE	ccccc
te	islamic-tbla	JJJJm	hh:mm
te	islamic-tbla	MMM	LLL
te	islamic-tbla	MMMMM	LLLLL
te	islamic-tbla	QQQQQ	QQQQQ
te	islamic-tbla	jjm	h:mm a
te	islamic-tbla	yQQQQ	QQQQ y G
te	islamic-umalqura	CCCCCm	h:mm aaaaa
te	islamic-umalqura	Hms	HH:mm:ss
te	islamic-umalqura	yMv	M/y GGGGG v
te	islamic-umalqura	zzz	zzz
te	japanese	BBBB	BBBB
te	japanese	GG	GG
te	japanese	GGGG	GGGG
te	japanese	QQ	QQ
te	japanese	QQQQ	QQQQ
te	japanese	h	h a
te	japanese	jj	h a
te	japanese	jjjj	h aaaa
te	japanese	jjjjjj	h aaaaa
te	japanese	yQ	QQQ y G
te	japanese	yQQQ	QQQ y G
te	japanese	yy	yy G
te	japanese	yyyy	y G
te	persian	U	y G
te	persian	jm	h:mm a
te	roc	Hm	HH:mm
te	roc	s	s
te	roc	yMdEEEEE	EEEEE, d/M/y GGGGG
th	buddhist	BBBBhm	h:mm BBBB
th	buddhist	CCCCC	HH
th	buddhist	GGGGG	GGGGG
th	chinese	EEEEE	ccccc
th	chinese	JJJJm	HH:mm
th	chinese	JJJm	HH:mm
th	chinese	JJm	HH:mm
th	chinese	MMMMM	LLLLL
th	chinese	Q	Q
th	chinese	QQQQQ	QQQQQ
th	chinese	hhm	hh:mm a
th	chinese	y	r(U)
th	chinese	yQQQQ	r(U) QQQQ
th	coptic	B	B
th	coptic	Bh	h B
th	coptic	Hms	HH:mm:ss
th	coptic	j	HH
th	coptic	yMv	M/y G v
th	coptic	zzz	zzz
th	dangi	GyMd	r MMM d
th	dangi	Hm	HH:mm
th	dangi	HmsS	HH:mm:ss.S
th	ethiopic	CCCCm	HH:mm
th	ethiopic	Cms	HH:mm:ss
th	ethiopic	JJJm	HH:mm
th	ethiopic	M	L
th	ethiopic	MMM	LLL
th	ethiopic	jjjjjjm	HH:mm
th	ethiopic	jjm	HH:mm
th	ethiopic	yMMMMEEEEd	EEEEที่ d MMMM G y
th	ethiopic	yMMMMEEEEdvvvv	EEEEที่ d MMMM G y vvvv
th	gregorian	CCCCCC	HH
th	gregorian	GG	GG
th	gregorian	QQ	QQ
th	gregorian	UUUU	y
th	gregorian	d	d
th	gregorian	hmsz	h:mm:ss a z
th	gregorian	hmszzzzz	h:mm:ss a zzzzz
th	gregorian	jj	HH
th	gregorian	yMdEEEE	EEEE d/M/y
th	gregorian	yQ	QQQ y
th	gregorian	yy	yy
th	hebrew	JJJm	HH:mm
th	hebrew	Q	Q
th	hebrew	jjjjm	HH:mm
th	hebrew	y	G y
th	hebrew	yMM	MM/y G
th	hebrew	yyyyMd	d/M/y GGGGG
th	indian	E	ccc
th	indian	jjjjm	HH:mm
th	indian	m	m
th	indian	yyyyMd	d/M/y GGGGG
th	islamic	Cm	HH:mm
th	islamic	Hms	HH:mm:ss
th	islamic	hmszzzz	h:mm:ss a zzzz
th	islamic	yMv	M/y G v
th	islamic	zzz	zzz
th	islamic-civil	BBBB	BBBB
th	islamic-civil	GGGG	GGGG
th	islamic-civil	QQQQ	QQQQ
th	islamic-civil	hmszzz	h:mm:ss a zzz
th	islamic-civil	hmszzzzz	h:mm:ss a zzzzz
th	islamic-civil	jjjj	HH
th	islamic-civil	yQQQ	QQQ G y
th	islamic-civil	yyyy	G y
th	islamic-rgsa	GGyMd	d/M/y GG
th	islamic-rgsa	dd	dd
th	islamic-rgsa	h	h a
th	islamic-rgsa	ss	ss
th	islamic-rgsa	vvvv	vvvv
th	islamic-rgsa	yMMM	MMM G y
th	islamic-rgsa	yMd	d/M/y GGGGG
th	islamic-tbla	EEEEEE	cccccc
th	islamic-tbla	GGGGyMd	d/M/y GGGG
th	islamic-tbla	GGyMd	d/M/y GG
th	islamic-tbla	JJJJJJ	HH
th	islamic-tbla	UUUU	G y
th	islamic-tbla	dd	dd
th	islamic-tbla	h	h a
th	islamic-tbla	hmsz	h:mm:ss a z
th	islamic-tbla	hmszzz	h:mm:ss a zzz
th	islamic-tbla	ss	ss
th	islamic-umalqura	CCCCCCm	HH:mm
th	islamic-umalqura	CCCCm	HH:mm
th	islamic-umalqura	E	ccc
th	islamic-umalqura	JJm	HH:mm
th	islamic-umalqura	hhm	hh:mm a
th	islamic-umalqura	m	m
th	japanese	Bhm	h:mm B
th	japanese	C	HH
th	japanese	GGGGGyMd	d/M/y GGGGG
th	japanese	GGGyMd	d/M/y GGG
th	japanese	hmss	h:mm:ss a
th	persian	B	B
th	persian	BBBBB	BBBBB
th	persian	JJJJJ	HH
th	persian	j	HH
th	persian	jjjjj	HH
th	persian	zzzzz	zzzzz
th	roc	GG	GG
th	roc	QQ	QQ
th	roc	UUUU	ปีGที่ y
th	roc	hmsz	h:mm:ss a z
th	roc	jj	HH
th	roc	yMd	d/M/GGGGG y
th	roc	yMdEEEE	EEEE d/M/GGGGG y
th	roc	yQ	QQQ G y
th	roc	yy	ปีGที่ yy
ti	buddhist	CCCC	h BBBB
ti	buddhist	d	d
ti	buddhist	jjjjjj	h aaaaa
ti	buddhist	yMMMMM	MMMMM y G
ti	buddhist	yMdEEEE	EEEE፣ d/M/y GGGGG
ti	buddhist	yMdd	M/dd/y GGGGG
ti	buddhist	zzzz	zzzz
ti	chinese	CCCCCC	h BBBBB
ti	chinese	EEEE	cccc
ti	chinese	JJ	hh
ti	chinese	JJJJ	hh
ti	chinese	h	h a
ti	chinese	hh	hh a
ti	chinese	mm	mm
ti	chinese	yM	r-MM
ti	coptic	CCCCC	h BBBBB
ti	coptic	G	G
ti	coptic	GGGGG	GGGGG
ti	coptic	hm	h:mm a
ti	coptic	hmss	h:mm:ss a
ti	dangi	B	B
ti	dangi	BBBBB	BBBBB
ti	dangi	Bhh	hh B
ti	dangi	CCCCCm	h:mm BBBBB
ti	dangi	CCCm	h:mm BBBB
ti	dangi	Cm	h:mm B
ti	dangi	JJJJJ	hh
ti	dangi	j	h a
ti	dangi	jjjjj	h aaaaa
ti	dangi	zzzzz	zzzzz
ti	ethiopic	Hms	HH:mm:ss
ti	ethiopic	v	v
ti	ethiopic	yMv	M/y v
ti	ethiopic	zzz	zzz
ti	gregorian	BBBBBhm	h:mm BBBBB
ti	gregorian	C	h B
ti	gregorian	CCC	h BBBB
ti	gregorian	GGGGGyMd	M/d/y GGGGG
ti	gregorian	Hm	HH:mm
ti	gregorian	yMMMMdhmsvvvv	y MMMM d h:mm:ss a vvvv
ti	gregorian	yMdE	E፣ d/M/y
ti	hebrew	B	B
ti	hebrew	Hms	HH:mm:ss
ti	hebrew	j	h a
ti	hebrew	yMv	M/y v
ti	hebrew	zzz	zzz
ti	indian	CCCm	h:mm BBBB
ti	indian	Cm	h:mm B
ti	indian	J	hh
ti	islamic	CCm	h:mm B
ti	islamic	E	ccc
ti	islamic	HHm	HH:mm
ti	islamic	JJJJJJm	hh:mm
ti	islamic	JJJm	hh:mm
ti	islamic	QQQ	QQQ
ti	islamic	jjjjjjm	h:mm aaaaa
ti	islamic	m	m
ti	islamic	yMMMM	MMMM y
ti	islamic-civil	BBBBhm	h:mm BBBB
ti	islamic-civil	CCC	h BBBB
ti	islamic-civil	GyMd	M/d/y GGGGG
ti	islamic-civil	HmsS	HH:mm:ss.S
ti	islamic-civil	yMdEEEEE	EEEEE፣ d/M/y GGGGG
ti	islamic-rgsa	CCCCCCm	h:mm BBBBB
ti	islamic-rgsa	EEEEE	ccccc
ti	islamic-rgsa	JJJJm	hh:mm
ti	islamic-rgsa	Jm	hh:mm
ti	islamic-rgsa	MMMMM	LLLLL
ti	islamic-rgsa	Q	Q
ti	islamic-rgsa	QQQQQ	QQQQQ
ti	islamic-rgsa	y	y G
ti	islamic-rgsa	yMM	MM/y
ti	islamic-rgsa	yQQQQ	QQQQ y G
ti	islamic-tbla	EEEEE	ccccc
ti	islamic-tbla	JJJJm	hh:mm
ti	islamic-tbla	JJJm	hh:mm
ti	islamic-tbla	JJm	hh:mm
ti	islamic-tbla	MMMMM	LLLLL
ti	islamic-tbla	Q	Q
ti	islamic-tbla	QQQQQ	QQQQQ
ti	islamic-tbla	hhm	hh:mm a
ti	islamic-tbla	y	y G
ti	islamic-tbla	yQQQQ	QQQQ y G
ti	islamic-umalqura	BBBBB	BBBBB
ti	islamic-umalqura	CCCCCm	h:mm BBBBB
ti	islamic-umalqura	Cm	h:mm B
ti	islamic-umalqura	J	hh
ti	islamic-umalqura	JJJJJ	hh
ti	islamic-umalqura	jjjjj	h aaaaa
ti	islamic-umalqura	zzzzz	zzzzz
ti	japanese	CC	h B
ti	japanese	EEEEEE	cccccc
ti	japanese	GGGGyMd	M/d/y GGGG
ti	japanese	GGyMd	M/d/y GG
ti	japanese	HH	HH
ti	japanese	JJJJJJ	hh
ti	japanese	MM	LL
ti	japanese	UUUU	y G
ti	japanese	hmsz	h:mm:ss a z
ti	japanese	zz	zz
ti	persian	E	ccc
ti	persian	JJJJJm	hh:mm
ti	persian	JJm	hh:mm
ti	persian	hhm	hh:mm a
ti	persian	jjjjjm	h:mm aaaaa
ti	persian	jm	h:mm a
ti	persian	m	m
ti	persian	yMMMMEEEEdvvvv	EEEE, MMMM d, y G vvvv
ti	persian	yMMMMd	MMMM d, y G
ti	roc	C	h B
tk	buddhist	BBBBB	BBBBB
tk	buddhist	CCCm	HH:mm
tk	buddhist	JJJJJ	HH
tk	buddhist	hmszzzz	h:mm:ss a zzzz
tk	buddhist	jjjjj	HH
tk	buddhist	z	z
tk	buddhist	zzzzz	zzzzz
tk	chinese	B	B
tk	chinese	CCCm	HH:mm
tk	chinese	hms	h:mm:ss a
tk	chinese	j	HH
tk	chinese	jjj	HH
tk	coptic	EEEEE	ccccc
tk	coptic	JJJJm	HH:mm
tk	coptic	MMMMM	LLLLL
tk	coptic	Q	Q
tk	coptic	QQQQQ	QQQQQ
tk	coptic	jjjm	HH:mm
tk	coptic	y	y
tk	coptic	yQQQQ	G y QQQQ
tk	dangi	H	HH
tk	dangi	JJJJJJ	HH
tk	dangi	hmszzz	h:mm:ss a zzz
tk	dangi	vvvv	vvvv
tk	dangi	yMMM	r MMM
tk	dangi	yMdEEEE	r-MM-dd, EEEE
tk	ethiopic	GG	GG
tk	ethiopic	QQ	QQ
tk	ethiopic	UUUU	G y
tk	ethiopic	d	d
tk	ethiopic	hmsz	h:mm:ss a z
tk	ethiopic	jj	HH
tk	ethiopic	yMdHmsv	dd.MM.y HH:mm:ss v
tk	ethiopic	yQ	G y QQQ
tk	ethiopic	yy	yy
tk	gregorian	Q	Q
tk	gregorian	y	y
tk	hebrew	GG	GG
tk	hebrew	QQ	QQ
tk	hebrew	jj	HH
tk	hebrew	vvvv	vvvv
tk	hebrew	yMMM	MMM y
tk	hebrew	yMd	dd.MM.y
tk	hebrew	yMdEEEEEE	dd.MM.y EEEEEE
tk	hebrew	yMdHmsv	dd.MM.y HH:mm:ss v
tk	hebrew	yQ	G y QQQ
tk	hebrew	yy	yy
tk	indian	BBBB	BBBB
tk	indian	EEEEEE	cccccc
tk	indian	GGGG	GGGG
tk	indian	JJ	HH
tk	indian	JJJJJJ	HH
tk	indian	QQQQ	QQQQ
tk	indian	h	h a
tk	indian	hh	hh a
tk	indian	hmm	h:mm a
tk	indian	hmszzzzz	h:mm:ss a zzzzz
tk	indian	jjjj	HH
tk	indian	mm	mm
tk	indian	yM	MM.y
tk	indian	yMdEEEEEE	dd.MM.y EEEEEE
tk	indian	yQQQ	G y QQQ
tk	indian	yyyy	G y
tk	islamic	BBBBBhm	h:mm BBBBB
tk	islamic	G	G
tk	islamic	GGGyMd	d.M.y GGG
tk	islamic	yMMMMdhmsvvvv	d MMMM, y h:mm:ss a vvvv
tk	islamic-civil	CCm	HH:mm
tk	islamic-civil	EEEEE	ccccc
tk	islamic-civil	HHm	HH:mm
tk	islamic-civil	JJJJJm	HH:mm
