locale	calendar	skeleton	pattern
kk	buddhist	yMd	GGGGG dd.MM.y
kk	buddhist	yMMMMd	G y 'ж'. d MMMM
kk	buddhist	yMMMMEEEEd	G y 'ж'. d MMMM, EEEE
kk	buddhist	GyMd	d/M/y GGGGG
kk	buddhist	HmsS	HH:mm:ss,S
kk	buddhist	Cms	HH:mm:ss
kk	buddhist	yMdHmsv	GGGGG dd.MM.y HH:mm:ss v
kk	buddhist	Bh	B h
kk	buddhist	MMMM	LLLL
kk	buddhist	jjm	HH:mm
kk	chinese	yMd	r-MM-dd
kk	chinese	yMMMMd	r(U) MMMM d
kk	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
kk	chinese	GyMd	r MMM d
kk	chinese	HmsS	HH:mm:ss,S
kk	chinese	Cms	HH:mm:ss
kk	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
kk	chinese	Bh	h B
kk	chinese	MMMM	LLLL
kk	chinese	jjm	HH:mm
kk_Arab	gregorian	yMd	y-d-M
kk_Arab	gregorian	yMMMMd	y MMMM d
kk_Arab	gregorian	yMMMMEEEEd	y MMMM d, EEEE
kk_Arab	gregorian	GyMd	G d-M-y
kk_Arab	gregorian	HmsS	HH:mm:ss.S
kk_Arab	gregorian	Cms	HH:mm:ss
kk_Arab	gregorian	yMdHmsv	y-d-M, HH:mm:ss v
kk_Arab	gregorian	Bh	h B
kk_Arab	gregorian	MMMM	LLLL
kk_Arab	gregorian	jjm	HH:mm
kk_Arab	japanese	yMd	M/d/y GGGGG
kk_Arab	japanese	yMMMMd	MMMM d، y G
kk_Arab	japanese	yMMMMEEEEd	EEEE، MMMM d، y G
kk_Arab	japanese	GyMd	M/d/y GGGGG
kk_Arab	japanese	HmsS	HH:mm:ss.S
kk_Arab	japanese	Cms	HH:mm:ss
kk_Arab	japanese	yMdHmsv	M/d/y GGGGG، HH:mm:ss v
kk_Arab	japanese	Bh	h B
kk_Arab	japanese	MMMM	LLLL
kk_Arab	japanese	jjm	HH:mm
kk_Arab	buddhist	yMd	M/d/y GGGGG
kk_Arab	buddhist	yMMMMd	MMMM d، y G
kk_Arab	buddhist	yMMMMEEEEd	EEEE، MMMM d، y G
kk_Arab	buddhist	GyMd	M/d/y GGGGG
kk_Arab	buddhist	HmsS	HH:mm:ss.S
kk_Arab	buddhist	Cms	HH:mm:ss
kk_Arab	buddhist	yMdHmsv	M/d/y GGGGG، HH:mm:ss v
kk_Arab	buddhist	Bh	h B
kk_Arab	buddhist	MMMM	LLLL
kk_Arab	buddhist	jjm	HH:mm
kk_Arab	chinese	yMd	r-MM-dd
kk_Arab	chinese	yMMMMd	r(U) MMMM d
kk_Arab	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
kk_Arab	chinese	GyMd	r MMM d
kk_Arab	chinese	HmsS	HH:mm:ss.S
kk_Arab	chinese	Cms	HH:mm:ss
kk_Arab	chinese	yMdHmsv	r-MM-dd، HH:mm:ss v
kk_Arab	chinese	Bh	h B
kk_Arab	chinese	MMMM	LLLL
kk_Arab	chinese	jjm	HH:mm
kk_Cyrl	gregorian	yMd	dd.MM.y
kk_Cyrl	gregorian	yMMMMd	y MMMM d
kk_Cyrl	gregorian	yMMMMEEEEd	y MMMM d, EEEE
kk_Cyrl	gregorian	GyMd	dd-MM-GGGGG y
kk_Cyrl	gregorian	HmsS	HH:mm:ss,S
kk_Cyrl	gregorian	Cms	HH:mm:ss
kk_Cyrl	gregorian	yMdHmsv	dd.MM.y, HH:mm:ss v
kk_Cyrl	gregorian	Bh	B h
kk_Cyrl	gregorian	MMMM	LLLL
kk_Cyrl	gregorian	jjm	HH:mm
kk_Cyrl	japanese	yMd	GGGGG dd.MM.y
kk_Cyrl	japanese	yMMMMd	G y 'ж'. d MMMM
kk_Cyrl	japanese	yMMMMEEEEd	G y 'ж'. d MMMM, EEEE
kk_Cyrl	japanese	GyMd	d/M/y GGGGG
kk_Cyrl	japanese	HmsS	HH:mm:ss,S
kk_Cyrl	japanese	Cms	HH:mm:ss
kk_Cyrl	japanese	yMdHmsv	GGGGG dd.MM.y HH:mm:ss v
kk_Cyrl	japanese	Bh	B h
kk_Cyrl	japanese	MMMM	LLLL
kk_Cyrl	japanese	jjm	HH:mm
kk_Cyrl	buddhist	yMd	GGGGG dd.MM.y
kk_Cyrl	buddhist	yMMMMd	G y 'ж'. d MMMM
kk_Cyrl	buddhist	yMMMMEEEEd	G y 'ж'. d MMMM, EEEE
kk_Cyrl	buddhist	GyMd	d/M/y GGGGG
kk_Cyrl	buddhist	HmsS	HH:mm:ss,S
kk_Cyrl	buddhist	Cms	HH:mm:ss
kk_Cyrl	buddhist	yMdHmsv	GGGGG dd.MM.y HH:mm:ss v
kk_Cyrl	buddhist	Bh	B h
kk_Cyrl	buddhist	MMMM	LLLL
kk_Cyrl	buddhist	jjm	HH:mm
kk_Cyrl	chinese	yMd	r-MM-dd
kk_Cyrl	chinese	yMMMMd	r(U) MMMM d
kk_Cyrl	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
kk_Cyrl	chinese	GyMd	r MMM d
kk_Cyrl	chinese	HmsS	HH:mm:ss,S
kk_Cyrl	chinese	Cms	HH:mm:ss
kk_Cyrl	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
kk_Cyrl	chinese	Bh	h B
kk_Cyrl	chinese	MMMM	LLLL
kk_Cyrl	chinese	jjm	HH:mm
km	gregorian	yMd	d/M/y
km	gregorian	yMMMMd	y MMMM d
km	gregorian	yMMMMEEEEd	y MMMM d, EEEE
km	gregorian	GyMd	G y-MM-dd
km	gregorian	HmsS	HH:mm:ss.S
km	gregorian	Cms	h:mm:ss B
km	gregorian	yMdHmsv	d/M/y, HH:mm:ss v
km	gregorian	Bh	h B
km	gregorian	MMMM	LLLL
km	gregorian	jjm	h:mm a
km	japanese	yMd	d/M/y GGGGG
km	japanese	yMMMMd	d MMMM y G
km	japanese	yMMMMEEEEd	EEEE, d MMMM y G
km	japanese	GyMd	G y-MM-dd
km	japanese	HmsS	HH:mm:ss.S
km	japanese	Cms	h:mm:ss B
km	japanese	yMdHmsv	d/M/y GGGGG, HH:mm:ss v
km	japanese	Bh	h B
km	japanese	MMMM	LLLL
km	japanese	jjm	h:mm a
km	buddhist	yMd	d/M/y GGGGG
km	buddhist	yMMMMd	d MMMM y G
km	buddhist	yMMMMEEEEd	EEEE, d MMMM y G
km	buddhist	GyMd	G y-MM-dd
km	buddhist	HmsS	HH:mm:ss.S
km	buddhist	Cms	h:mm:ss B
km	buddhist	yMdHmsv	d/M/y GGGGG, HH:mm:ss v
km	buddhist	Bh	h B
km	buddhist	MMMM	LLLL
km	buddhist	jjm	h:mm a
km	chinese	yMd	r-MM-dd
km	chinese	yMMMMd	r(U) MMMM d
km	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
km	chinese	GyMd	r MMM d
km	chinese	HmsS	HH:mm:ss.S
km	chinese	Cms	h:mm:ss B
km	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
km	chinese	Bh	h B
km	chinese	MMMM	LLLL
km	chinese	jjm	h:mm a
kn	gregorian	yMd	d/M/y
kn	gregorian	yMMMMd	y MMMM d
kn	gregorian	yMMMMEEEEd	y MMMM d, EEEE
kn	gregorian	GyMd	G y-MM-dd
kn	gregorian	HmsS	HH:mm:ss.S
kn	gregorian	Cms	h:mm:ss a
kn	gregorian	yMdHmsv	d/M/y HH:mm:ss v
kn	gregorian	Bh	h B
kn	gregorian	MMMM	LLLL
kn	gregorian	jjm	h:mm a
kn	japanese	yMd	G y-MM-dd
kn	japanese	yMMMMd	G y MMMM d
kn	japanese	yMMMMEEEEd	G y MMMM d, EEEE
kn	japanese	GyMd	G y-MM-dd
kn	japanese	HmsS	HH:mm:ss.S
kn	japanese	Cms	h:mm:ss a
kn	japanese	yMdHmsv	G y-MM-dd HH:mm:ss v
kn	japanese	Bh	h B
kn	japanese	MMMM	LLLL
kn	japanese	jjm	h:mm a
kn	buddhist	yMd	G y-MM-dd
kn	buddhist	yMMMMd	G y MMMM d
kn	buddhist	yMMMMEEEEd	G y MMMM d, EEEE
kn	buddhist	GyMd	G y-MM-dd
kn	buddhist	HmsS	HH:mm:ss.S
kn	buddhist	Cms	h:mm:ss a
kn	buddhist	yMdHmsv	G y-MM-dd HH:mm:ss v
kn	buddhist	Bh	h B
kn	buddhist	MMMM	LLLL
kn	buddhist	jjm	h:mm a
kn	chinese	yMd	r-MM-dd
kn	chinese	yMMMMd	r(U) MMMM d
kn	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
kn	chinese	GyMd	r MMM d
kn	chinese	HmsS	HH:mm:ss.S
kn	chinese	Cms	h:mm:ss a
kn	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
kn	chinese	Bh	h B
kn	chinese	MMMM	LLLL
kn	chinese	jjm	h:mm a
kok	gregorian	yMd	d-M-y
kok	gregorian	yMMMMd	y MMMM d
kok	gregorian	yMMMMEEEEd	y MMMM d, EEEE
kok	gregorian	GyMd	G y-MM-dd
kok	gregorian	HmsS	HH:mm:ss.S
kok	gregorian	Cms	a h:mm:ss
kok	gregorian	yMdHmsv	d-M-y HH:mm:ss v
kok	gregorian	Bh	h B
kok	gregorian	MMMM	LLLL
kok	gregorian	jjm	a h:mm
kok	japanese	yMd	d-M-y GGGGG
kok	japanese	yMMMMd	d MMMM, y G
kok	japanese	yMMMMEEEEd	EEEE, d MMMM, y G
kok	japanese	GyMd	d-M-y GGGGG
kok	japanese	HmsS	HH:mm:ss.S
kok	japanese	Cms	a h:mm:ss
kok	japanese	yMdHmsv	d-M-y GGGGG HH:mm:ss v
kok	japanese	Bh	h B
kok	japanese	MMMM	LLLL
kok	japanese	jjm	a h:mm
kok	buddhist	yMd	d-M-y GGGGG
kok	buddhist	yMMMMd	d MMMM, y G
kok	buddhist	yMMMMEEEEd	EEEE, d MMMM, y G
kok	buddhist	GyMd	d-M-y GGGGG
kok	buddhist	HmsS	HH:mm:ss.S
kok	buddhist	Cms	a h:mm:ss
kok	buddhist	yMdHmsv	d-M-y GGGGG HH:mm:ss v
kok	buddhist	Bh	h B
kok	buddhist	MMMM	LLLL
kok	buddhist	jjm	a h:mm
kok	chinese	yMd	r-MM-dd
kok	chinese	yMMMMd	r(U) MMMM d
kok	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
kok	chinese	GyMd	r MMM d
kok	chinese	HmsS	HH:mm:ss.S
kok	chinese	Cms	h:mm:ss a
kok	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
kok	chinese	Bh	h B
kok	chinese	MMMM	LLLL
kok	chinese	jjm	h:mm a
kok_Deva	gregorian	yMd	d-M-y
kok_Deva	gregorian	yMMMMd	y MMMM d
kok_Deva	gregorian	yMMMMEEEEd	y MMMM d, EEEE
kok_Deva	gregorian	GyMd	G y-MM-dd
kok_Deva	gregorian	HmsS	HH:mm:ss.S
kok_Deva	gregorian	Cms	a h:mm:ss
kok_Deva	gregorian	yMdHmsv	d-M-y HH:mm:ss v
kok_Deva	gregorian	Bh	h B
kok_Deva	gregorian	MMMM	LLLL
kok_Deva	gregorian	jjm	a h:mm
kok_Deva	japanese	yMd	d-M-y GGGGG
kok_Deva	japanese	yMMMMd	d MMMM, y G
kok_Deva	japanese	yMMMMEEEEd	EEEE, d MMMM, y G
kok_Deva	japanese	GyMd	d-M-y GGGGG
kok_Deva	japanese	HmsS	HH:mm:ss.S
kok_Deva	japanese	Cms	a h:mm:ss
kok_Deva	japanese	yMdHmsv	d-M-y GGGGG HH:mm:ss v
kok_Deva	japanese	Bh	h B
kok_Deva	japanese	MMMM	LLLL
kok_Deva	japanese	jjm	a h:mm
kok_Deva	buddhist	yMd	d-M-y GGGGG
kok_Deva	buddhist	yMMMMd	d MMMM, y G
kok_Deva	buddhist	yMMMMEEEEd	EEEE, d MMMM, y G
kok_Deva	buddhist	GyMd	d-M-y GGGGG
kok_Deva	buddhist	HmsS	HH:mm:ss.S
kok_Deva	buddhist	Cms	a h:mm:ss
kok_Deva	buddhist	yMdHmsv	d-M-y GGGGG HH:mm:ss v
kok_Deva	buddhist	Bh	h B
kok_Deva	buddhist	MMMM	LLLL
kok_Deva	buddhist	jjm	a h:mm
kok_Deva	chinese	yMd	r-MM-dd
kok_Deva	chinese	yMMMMd	r(U) MMMM d
kok_Deva	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
kok_Deva	chinese	GyMd	r MMM d
kok_Deva	chinese	HmsS	HH:mm:ss.S
kok_Deva	chinese	Cms	h:mm:ss a
kok_Deva	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
kok_Deva	chinese	Bh	h B
kok_Deva	chinese	MMMM	LLLL
kok_Deva	chinese	jjm	h:mm a
ky	gregorian	yMd	y-dd-MM
ky	gregorian	yMMMMd	y MMMM d
ky	gregorian	yMMMMEEEEd	y MMMM d, EEEE
ky	gregorian	GyMd	G y-MM-dd
ky	gregorian	HmsS	HH:mm:ss,S
ky	gregorian	Cms	HH:mm:ss
ky	gregorian	yMdHmsv	y-dd-MM HH:mm:ss v
ky	gregorian	Bh	h B
ky	gregorian	MMMM	LLLL
ky	gregorian	jjm	HH:mm
ky	japanese	yMd	GGGGG y-dd-MM
ky	japanese	yMMMMd	G y-'ж'. d-MMMM
ky	japanese	yMMMMEEEEd	G y-'ж'. d-MMMM, EEEE
ky	japanese	GyMd	G y-MM-dd
ky	japanese	HmsS	HH:mm:ss,S
ky	japanese	Cms	HH:mm:ss
ky	japanese	yMdHmsv	GGGGG y-dd-MM HH:mm:ss v
ky	japanese	Bh	h B
ky	japanese	MMMM	LLLL
ky	japanese	jjm	HH:mm
ky	buddhist	yMd	GGGGG y-dd-MM
ky	buddhist	yMMMMd	G y-'ж'. d-MMMM
ky	buddhist	yMMMMEEEEd	G y-'ж'. d-MMMM, EEEE
ky	buddhist	GyMd	G y-MM-dd
ky	buddhist	HmsS	HH:mm:ss,S
ky	buddhist	Cms	HH:mm:ss
ky	buddhist	yMdHmsv	GGGGG y-dd-MM HH:mm:ss v
ky	buddhist	Bh	h B
ky	buddhist	MMMM	LLLL
ky	buddhist	jjm	HH:mm
ky	chinese	yMd	r-MM-dd
ky	chinese	yMMMMd	r(U) MMMM d
ky	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
ky	chinese	GyMd	r MMM d
ky	chinese	HmsS	HH:mm:ss,S
ky	chinese	Cms	HH:mm:ss
ky	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
ky	chinese	Bh	h B
ky	chinese	MMMM	LLLL
ky	chinese	jjm	HH:mm
lo	gregorian	yMd	d/M/y
lo	gregorian	yMMMMd	y MMMM d
lo	gregorian	yMMMMEEEEd	y MMMM d, EEEE
lo	gregorian	GyMd	d/M/GGGGG y
lo	gregorian	HmsS	HH:mm:ss,S
lo	gregorian	Cms	HH:mm:ss
lo	gregorian	yMdHmsv	d/M/y, HH:mm:ss v
lo	gregorian	Bh	h B
lo	gregorian	MMMM	LLLL
lo	gregorian	jjm	HH:mm
lo	japanese	yMd	G d/M/y
lo	japanese	yMMMMd	G d MMMM y
lo	japanese	yMMMMEEEEd	EEEE, G d MMMM y
lo	japanese	GyMd	d/M/GGGGG y
lo	japanese	HmsS	HH:mm:ss,S
lo	japanese	Cms	HH:mm:ss
lo	japanese	yMdHmsv	G d/M/y, HH:mm:ss v
lo	japanese	Bh	h B
lo	japanese	MMMM	LLLL
lo	japanese	jjm	HH:mm
lo	buddhist	yMd	G d/M/y
lo	buddhist	yMMMMd	G d MMMM y
lo	buddhist	yMMMMEEEEd	EEEE, G d MMMM y
lo	buddhist	GyMd	d/M/GGGGG y
lo	buddhist	HmsS	HH:mm:ss,S
lo	buddhist	Cms	HH:mm:ss
lo	buddhist	yMdHmsv	G d/M/y, HH:mm:ss v
lo	buddhist	Bh	h B
lo	buddhist	MMMM	LLLL
lo	buddhist	jjm	HH:mm
lo	chinese	yMd	r-MM-dd
lo	chinese	yMMMMd	r(U) MMMM d
lo	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
lo	chinese	GyMd	r MMM d
lo	chinese	HmsS	HH:mm:ss,S
lo	chinese	Cms	HH:mm:ss
lo	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
lo	chinese	Bh	h B
lo	chinese	MMMM	LLLL
lo	chinese	jjm	HH:mm
lt	gregorian	yMd	y-MM-dd
lt	gregorian	yMMMMd	y 'm'. MMMM d 'd'.
lt	gregorian	yMMMMEEEEd	y 'm'. MMMM d 'd'., EEEE
lt	gregorian	GyMd	y-MM-dd G
lt	gregorian	HmsS	HH:mm:ss,S
lt	gregorian	Cms	HH:mm:ss
lt	gregorian	yMdHmsv	y-MM-dd HH:mm:ss; v
lt	gregorian	Bh	h B
lt	gregorian	MMMM	LLLL
lt	gregorian	jjm	HH:mm
lt	japanese	yMd	y-MM-dd G
lt	japanese	yMMMMd	y MMMM d G
lt	japanese	yMMMMEEEEd	y MMMM d G, EEEE
lt	japanese	GyMd	y-MM-dd G
lt	japanese	HmsS	HH:mm:ss,S
lt	japanese	Cms	HH:mm:ss
lt	japanese	yMdHmsv	y-MM-dd G HH:mm:ss v
lt	japanese	Bh	h B
lt	japanese	MMMM	LLLL
lt	japanese	jjm	HH:mm
lt	buddhist	yMd	y-MM-dd G
lt	buddhist	yMMMMd	y MMMM d G
lt	buddhist	yMMMMEEEEd	y MMMM d G, EEEE
lt	buddhist	GyMd	y-MM-dd G
lt	buddhist	HmsS	HH:mm:ss,S
lt	buddhist	Cms	HH:mm:ss
lt	buddhist	yMdHmsv	y-MM-dd G HH:mm:ss v
lt	buddhist	Bh	h B
lt	buddhist	MMMM	LLLL
lt	buddhist	jjm	HH:mm
lt	chinese	yMd	y-MM-dd
lt	chinese	yMMMMd	r(U) MMMM d
lt	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
lt	chinese	GyMd	U MMM d
lt	chinese	HmsS	HH:mm:ss,S
lt	chinese	Cms	HH:mm:ss
lt	chinese	yMdHmsv	y-MM-dd HH:mm:ss v
lt	chinese	Bh	h B
lt	chinese	MMMM	LLLL
lt	chinese	jjm	HH:mm
lv	gregorian	yMd	d.MM.y.
lv	gregorian	yMMMMd	y MMMM d
lv	gregorian	yMMMMEEEEd	y MMMM d, EEEE
lv	gregorian	GyMd	GGGGG dd-MM-y
lv	gregorian	HmsS	HH:mm:ss,S
lv	gregorian	Cms	HH:mm:ss
lv	gregorian	yMdHmsv	d.MM.y. HH:mm:ss v
lv	gregorian	Bh	h B
lv	gregorian	MMMM	LLLL
lv	gregorian	jjm	HH:mm
lv	japanese	yMd	d.MM.y. G
lv	japanese	yMMMMd	y. 'g'. d. MMMM G
lv	japanese	yMMMMEEEEd	EEEE, y. 'g'. d. MMMM G
lv	japanese	GyMd	dd-MM-y GGGGG
lv	japanese	HmsS	HH:mm:ss,S
lv	japanese	Cms	HH:mm:ss
lv	japanese	yMdHmsv	d.MM.y. G, HH:mm:ss v
lv	japanese	Bh	h B
lv	japanese	MMMM	LLLL
lv	japanese	jjm	HH:mm
lv	buddhist	yMd	d.MM.y. G
lv	buddhist	yMMMMd	y. 'g'. d. MMMM G
lv	buddhist	yMMMMEEEEd	EEEE, y. 'g'. d. MMMM G
lv	buddhist	GyMd	dd-MM-y GGGGG
lv	buddhist	HmsS	HH:mm:ss,S
lv	buddhist	Cms	HH:mm:ss
lv	buddhist	yMdHmsv	d.MM.y. G, HH:mm:ss v
lv	buddhist	Bh	h B
lv	buddhist	MMMM	LLLL
lv	buddhist	jjm	HH:mm
lv	chinese	yMd	r-MM-dd
lv	chinese	yMMMMd	r(U) MMMM d
lv	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
lv	chinese	GyMd	r MMM d
lv	chinese	HmsS	HH:mm:ss,S
lv	chinese	Cms	HH:mm:ss
lv	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
lv	chinese	Bh	h B
lv	chinese	MMMM	LLLL
lv	chinese	jjm	HH:mm
mk	gregorian	yMd	d.M.y 'г'.
mk	gregorian	yMMMMd	y MMMM d
mk	gregorian	yMMMMEEEEd	y MMMM d, EEEE
mk	gregorian	GyMd	d.M.y 'г'. G
mk	gregorian	HmsS	HH:mm:ss,S
mk	gregorian	Cms	HH:mm:ss
mk	gregorian	yMdHmsv	d.M.y 'г'., HH:mm:ss v
mk	gregorian	Bh	h B
mk	gregorian	MMMM	LLLL
mk	gregorian	jjm	HH:mm
mk	japanese	yMd	d.M.y 'г'. G
mk	japanese	yMMMMd	d MMMM y 'г'. G
mk	japanese	yMMMMEEEEd	EEEE, d MMMM y 'г'. G
mk	japanese	GyMd	d.M.y 'г'. GGGGG
mk	japanese	HmsS	H:mm:ss,S
mk	japanese	Cms	H:mm:ss
mk	japanese	yMdHmsv	d.M.y 'г'. G H:mm:ss v
mk	japanese	Bh	h B
mk	japanese	MMMM	LLLL
mk	japanese	jjm	H:mm
mk	buddhist	yMd	dd.M.y G
mk	buddhist	yMMMMd	dd MMMM y 'г'. G
mk	buddhist	yMMMMEEEEd	EEEE, dd MMMM y 'г'. G
mk	buddhist	GyMd	d.M.y 'г'. GGGGG
mk	buddhist	HmsS	H:mm:ss,S
mk	buddhist	Cms	H:mm:ss
mk	buddhist	yMdHmsv	dd.M.y G H:mm:ss v
mk	buddhist	Bh	h B
mk	buddhist	MMMM	LLLL
mk	buddhist	jjm	H:mm
mk	chinese	yMd	r-MM-dd
mk	chinese	yMMMMd	r(U) MMMM d
mk	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
mk	chinese	GyMd	r MMM d
mk	chinese	HmsS	HH:mm:ss,S
mk	chinese	Cms	HH:mm:ss
mk	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
mk	chinese	Bh	h B
mk	chinese	MMMM	LLLL
mk	chinese	jjm	HH:mm
ml	gregorian	yMd	d/M/y
ml	gregorian	yMMMMd	y MMMM d
ml	gregorian	yMMMMEEEEd	y MMMM d, EEEE
ml	gregorian	GyMd	G y/M/d
ml	gregorian	HmsS	HH:mm:ss.S
ml	gregorian	Cms	h:mm:ss a
ml	gregorian	yMdHmsv	d/M/y, v HH:mm:ss
ml	gregorian	Bh	B h
ml	gregorian	MMMM	LLLL
ml	gregorian	jjm	h:mm a
ml	japanese	yMd	G d/M/y
ml	japanese	yMMMMd	G y MMMM d
ml	japanese	yMMMMEEEEd	G y MMMM d, EEEE
ml	japanese	GyMd	G y/M/d
ml	japanese	HmsS	HH:mm:ss.S
ml	japanese	Cms	h:mm:ss a
ml	japanese	yMdHmsv	G d/M/y, HH:mm:ss v
ml	japanese	Bh	B h
ml	japanese	MMMM	LLLL
ml	japanese	jjm	h:mm a
ml	buddhist	yMd	G d/M/y
ml	buddhist	yMMMMd	G y MMMM d
ml	buddhist	yMMMMEEEEd	G y MMMM d, EEEE
ml	buddhist	GyMd	G y/M/d
ml	buddhist	HmsS	HH:mm:ss.S
ml	buddhist	Cms	h:mm:ss a
ml	buddhist	yMdHmsv	G d/M/y, HH:mm:ss v
ml	buddhist	Bh	B h
ml	buddhist	MMMM	LLLL
ml	buddhist	jjm	h:mm a
ml	chinese	yMd	r-MM-dd
ml	chinese	yMMMMd	r(U) MMMM d
ml	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
ml	chinese	GyMd	r MMM d
ml	chinese	HmsS	HH:mm:ss.S
ml	chinese	Cms	h:mm:ss a
ml	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
ml	chinese	Bh	h B
ml	chinese	MMMM	LLLL
ml	chinese	jjm	h:mm a
mn	gregorian	yMd	y.MM.dd
mn	gregorian	yMMMMd	y MMMM d
mn	gregorian	yMMMMEEEEd	y MMMM d, EEEE
mn	gregorian	GyMd	G y-MM-dd
mn	gregorian	HmsS	HH:mm:ss.S
mn	gregorian	Cms	HH:mm:ss
mn	gregorian	yMdHmsv	y.MM.dd HH:mm:ss (v)
mn	gregorian	Bh	B h 'ц'
mn	gregorian	MMMM	LLLL
mn	gregorian	jjm	HH:mm
mn	japanese	yMd	GGGGG y.MM.dd
mn	japanese	yMMMMd	G y 'оны' MM-'р' 'сарын' d
mn	japanese	yMMMMEEEEd	G y 'оны' MM-'р' 'сарын' d, EEEE
mn	japanese	GyMd	GGGGG y.MM.dd
mn	japanese	HmsS	HH:mm:ss.S
mn	japanese	Cms	HH:mm:ss
mn	japanese	yMdHmsv	GGGGG y.MM.dd HH:mm:ss (v)
mn	japanese	Bh	B h 'ц'
mn	japanese	MMMM	LLLL
mn	japanese	jjm	HH:mm
mn	buddhist	yMd	GGGGG y.MM.dd
mn	buddhist	yMMMMd	G y 'оны' MM-'р' 'сарын' d
mn	buddhist	yMMMMEEEEd	G y 'оны' MM-'р' 'сарын' d, EEEE
mn	buddhist	GyMd	GGGGG y.MM.dd
mn	buddhist	HmsS	HH:mm:ss.S
mn	buddhist	Cms	HH:mm:ss
mn	buddhist	yMdHmsv	GGGGG y.MM.dd HH:mm:ss (v)
mn	buddhist	Bh	B h 'ц'
mn	buddhist	MMMM	LLLL
mn	buddhist	jjm	HH:mm
mn	chinese	yMd	r-MM-dd
mn	chinese	yMMMMd	r(U) MMMM d
mn	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
mn	chinese	GyMd	r MMM d
mn	chinese	HmsS	HH:mm:ss.S
mn	chinese	Cms	HH:mm:ss
mn	chinese	yMdHmsv	r-MM-dd HH:mm:ss (v)
mn	chinese	Bh	h B
mn	chinese	MMMM	LLLL
mn	chinese	jjm	HH:mm
mr	gregorian	yMd	d/M/y
mr	gregorian	yMMMMd	y MMMM d
mr	gregorian	yMMMMEEEEd	y MMMM d, EEEE
mr	gregorian	GyMd	GGGGG d/M/y
mr	gregorian	HmsS	H:mm:ss.S
mr	gregorian	Cms	h:mm:ss a
mr	gregorian	yMdHmsv	d/M/y, HH:mm:ss v
mr	gregorian	Bh	B h
mr	gregorian	MMMM	LLLL
mr	gregorian	jjm	h:mm a
mr	japanese	yMd	d/M/y GGGGG
mr	japanese	yMMMMd	d MMMM, y G
mr	japanese	yMMMMEEEEd	EEEE, d MMMM, y G
mr	japanese	GyMd	d/M/y GGGGG
mr	japanese	HmsS	H-mm-ss.S
mr	japanese	Cms	h:mm:ss a
mr	japanese	yMdHmsv	d/M/y GGGGG, H-mm-ss v
mr	japanese	Bh	B h
mr	japanese	MMMM	LLLL
mr	japanese	jjm	h:mm a
mr	buddhist	yMd	d/M/y GGGGG
mr	buddhist	yMMMMd	d MMMM, y G
mr	buddhist	yMMMMEEEEd	EEEE, d MMMM, y G
mr	buddhist	GyMd	d/M/y GGGGG
mr	buddhist	HmsS	H-mm-ss.S
mr	buddhist	Cms	h:mm:ss a
mr	buddhist	yMdHmsv	d/M/y GGGGG, H-mm-ss v
mr	buddhist	Bh	B h
mr	buddhist	MMMM	LLLL
mr	buddhist	jjm	h:mm a
mr	chinese	yMd	r-MM-dd
mr	chinese	yMMMMd	r(U) MMMM d
mr	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
mr	chinese	GyMd	r MMM d
mr	chinese	HmsS	HH:mm:ss.S
mr	chinese	Cms	h:mm:ss a
mr	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
mr	chinese	Bh	h B
mr	chinese	MMMM	LLLL
mr	chinese	jjm	h:mm a
ms	gregorian	yMd	d/M/y
ms	gregorian	yMMMMd	y MMMM d
ms	gregorian	yMMMMEEEEd	y MMMM d, EEEE
ms	gregorian	GyMd	G y-MM-dd
ms	gregorian	HmsS	HH:mm:ss.S
ms	gregorian	Cms	h:mm:ss b
ms	gregorian	yMdHmsv	d/M/y, HH:mm:ss v
ms	gregorian	Bh	h B
ms	gregorian	MMMM	LLLL
ms	gregorian	jjm	h:mm a
ms	japanese	yMd	d/M/y G
