locale	style	input	expected
nn	scientific	-1.5E12	−1,5E12
nn	scientific	-1.0E8	−1E8
nn	scientific	-1.5E-6	−1,5E−6
nn	scientific	5.0E-4	5E−4
nn	scientific	0.005	5E−3
nn	scientific	500.0	5E2
nn	scientific	1000000.0	1E6
nn	scientific	5000000.0	5E6
nn	scientific	1.5E8	1,5E8
nn	scientific	5.0E9	5E9
nn	scientific	5.0E10	5E10
nn	compact-short	-5.0E12	−5 bill.
nn	compact-short	-2.5	−2,5
nn	compact-short	-0.05	−0,05
nn	compact-long	-5.0E10	−50 milliardar
nn	compact-long	-10000.0	−10 tusen
nn	compact-long	-10.0	−10
nn	compact-long	-5.0	−5
nn	compact-long	-0.5	−0,5
nn	compact-long	-5.0E-4	−0,0005
nn	compact-long	1.5E-6	0,0000015
nn	compact-long	0.125	0,12
nn	compact-long	1.5E12	1,5 billionar
no	decimal	-5.0E12	−5 000 000 000 000
no	decimal	-1.2	−1,2
no	decimal	999.9	999,9
no	decimal	1.5E9	1 500 000 000
no	decimal	1.5E10	15 000 000 000
no	percent	-5.0E12	−500 000 000 000 000 %
no	percent	-1.2	−120 %
no	percent	0.15000000000000002	15 %
no	percent	999.9	99 990 %
no	percent	1.5E9	150 000 000 000 %
no	percent	1.5E10	1 500 000 000 000 %
no	scientific	-1.0E12	−1E12
no	scientific	-999999.9	−9,999999E5
no	scientific	-1.2	−1,2E0
no	scientific	-0.05	−5E−2
no	scientific	-1.0E-6	−1E−6
no	scientific	1.5E10	1,5E10
no	compact-short	-5.0E11	−500 mrd.
no	compact-short	-1500000.0	−1,5 mill.
no	compact-short	-150000.0	−150k
no	compact-short	-15000.0	−15k
no	compact-short	-150.0	−150
no	compact-short	-0.015	−0,015
no	compact-short	-5.0E-5	−0,00005
no	compact-short	1.0E-4	0,0001
no	compact-short	10000.0	10k
no	compact-short	1.0E10	10 mrd.
no	compact-long	-1.0E8	−100 millioner
no	compact-long	-150000.0	−150 tusen
no	compact-long	-1500.0	−1,5 tusen
no	compact-long	-15.0	−15
no	compact-long	-0.0015	−0,0015
no	compact-long	5.0E-4	0,0005
no	compact-long	5.0E10	50 milliarder
or	decimal	-5.0E10	-50,00,00,00,000
or	decimal	-5.0E9	-5,00,00,00,000
or	decimal	-1.5E8	-15,00,00,000
or	decimal	-500000.0	-5,00,000
or	decimal	-1000.0	-1,000
or	decimal	-500.0	-500
or	decimal	-50.0	-50
or	decimal	-0.005	-0.005
or	decimal	-5.0E-4	-0.0005
or	decimal	15.0	15
or	decimal	150000.0	1,50,000
or	decimal	1500000.0	15,00,000
or	percent	-5.0E10	-5,000,000,000,000%
or	percent	-5.0E9	-500,000,000,000%
or	percent	-1.5E8	-15,000,000,000%
or	percent	-5000000.0	-500,000,000%
or	percent	-100000.0	-10,000,000%
or	percent	-500.0	-50,000%
or	percent	-50.0	-5,000%
or	percent	-0.005	-0.5%
or	percent	-5.0E-4	-0.05%
or	percent	-1.5000000000000002E-5	-0.0015%
or	percent	15.0	1,500%
or	scientific	-5.0E10	-5E10
or	scientific	-500000.0	-5E5
or	scientific	-10000.0	-1E4
or	scientific	-50.0	-5E1
or	scientific	-1.0	-1E0
or	scientific	-0.1	-1E-1
or	scientific	-5.0E-4	-5E-4
or	scientific	-1.5000000000000001E-4	-1.5E-4
or	scientific	-4.9999999999999996E-6	-5E-6
or	scientific	1.5E-6	1.5E-6
or	scientific	1500000.0	1.5E6
or	scientific	1.5E12	1.5E12
or	compact-short	-1.5E9	-1.5ବି
or	compact-short	-999.9	-1ହ
or	compact-short	-123.0	-123
or	compact-short	0.01	0.01
or	compact-short	999999.9	1ନି
or	compact-short	5.0E7	50ନି
or	compact-long	-0.15000000000000002	-0.15
or	compact-long	0.05	0.05
or	compact-long	2.5	2.5
pa	decimal	-999999.9	-9,99,999.9
pa	decimal	-2.5	-2.5
pa	decimal	999.9	999.9
pa	decimal	1.5E9	1,50,00,00,000
pa	percent	-2.5	-250%
pa	percent	999.9	99,990%
pa	percent	1.5E9	1,50,00,00,00,000%
pa	percent	1.5E10	15,00,00,00,00,000%
pa	scientific	-1.0E12	-1E12
pa	scientific	-1.0E7	-1E7
pa	scientific	-12.0	-1.2E1
pa	scientific	-2.5	-2.5E0
pa	scientific	-0.135	-1.35E-1
pa	scientific	-1.0E-6	-1E-6
pa	compact-short	-1.0E11	-1 ਖਰਬ
pa	compact-short	-1.0E8	-10 ਕਰੋੜ
pa	compact-short	-3.5	-3.5
pa	compact-short	-1.0E-5	-0.00001
pa	compact-short	4.9999999999999996E-6	0.000005
pa	compact-short	1.5000000000000001E-4	0.00015
pa	compact-short	5.0E-4	0.0005
pa	compact-short	50.0	50
pa	compact-short	1000000.0	10 ਲੱਖ
pa	compact-short	5000000.0	50 ਲੱਖ
pa	compact-short	5.0E10	50 ਅਰਬ
pa	compact-long	-1.5E12	-15 ਖਰਬ
pa	compact-long	-5.0E8	-50 ਕਰੋੜ
pa	compact-long	-1.5E7	-1.5 ਕਰੋੜ
pa	compact-long	-15000.0	-15 ਹਜ਼ਾਰ
pa	compact-long	-1.5E-6	-0.0000015
pa	compact-long	1.5000000000000002E-5	0.000015
pa	compact-long	0.1	0.1
pa	compact-long	10.0	10
pa	compact-long	1000.0	1 ਹਜ਼ਾਰ
pa_Guru	decimal	-1.5E11	-1,50,00,00,00,000
pa_Guru	decimal	-1.0E9	-1,00,00,00,000
pa_Guru	decimal	-100.0	-100
pa_Guru	decimal	-50.0	-50
pa_Guru	decimal	-0.001	-0.001
pa_Guru	decimal	-1.5000000000000001E-4	-0.00015
pa_Guru	decimal	-4.9999999999999996E-6	-0.000005
pa_Guru	decimal	5.0E-5	0.00005
pa_Guru	decimal	5.0E11	5,00,00,00,00,000
pa_Guru	percent	-1.5E11	-1,50,00,00,00,00,000%
pa_Guru	percent	-1.0E9	-1,00,00,00,00,000%
pa_Guru	percent	-100.0	-10,000%
pa_Guru	percent	-10.0	-1,000%
pa_Guru	percent	-0.001	-0.1%
pa_Guru	percent	5.0E-5	0.005%
pa_Guru	percent	0.125	12.5%
pa_Guru	percent	5.0E11	5,00,00,00,00,00,000%
pa_Guru	scientific	-1.5E11	-1.5E11
pa_Guru	scientific	-50.0	-5E1
pa_Guru	scientific	-1.5000000000000001E-4	-1.5E-4
pa_Guru	scientific	-4.9999999999999996E-6	-5E-6
pa_Guru	scientific	0.0015	1.5E-3
pa_Guru	scientific	1500.0	1.5E3
pa_Guru	compact-short	-1.5	-1.5
pa_Guru	compact-short	999999.9	10 ਲੱਖ
pa_Guru	compact-long	-0.15000000000000002	-0.15
pa_Guru	compact-long	0.01	0.01
pa_Guru	compact-long	2.5	2.5
pcm	decimal	-150.0	-150
pcm	decimal	-0.015	-0.015
pcm	decimal	1.0E-4	0.0001
pcm	decimal	10.0	10
pcm	decimal	50000.0	50,000
pcm	decimal	100000.0	100,000
pcm	decimal	5000000.0	5,000,000
pcm	decimal	1.0E10	10,000,000,000
pcm	percent	-15000.0	-1,500,000%
pcm	percent	-150.0	-15,000%
pcm	percent	-0.015	-1.5%
pcm	percent	4.9999999999999996E-6	0.0005%
pcm	percent	1.0E-4	0.01%
pcm	percent	10.0	1,000%
pcm	percent	1.0E10	1,000,000,000,000%
pcm	scientific	-1.5	-1.5E0
pcm	compact-short	-1.5E11	-150B
pcm	compact-short	-1.0E9	-1B
pcm	compact-short	-5000000.0	-5M
pcm	compact-short	-1000000.0	-1M
pcm	compact-short	-50000.0	-50K
pcm	compact-short	-100.0	-100
pcm	compact-short	-5.0	-5
pcm	compact-short	-0.5	-0.5
pcm	compact-short	-0.001	-0.001
pcm	compact-short	5.0E-5	0.00005
pcm	compact-short	0.015	0.015
pcm	compact-short	150.0	150
pcm	compact-short	5.0E11	500B
pcm	compact-long	-5.0E7	-50 Míliọn
pcm	compact-long	999.9	1 Taúzan
pcm	compact-long	1.5E9	1.5 Bíliọn
pl	decimal	-1.5	-1,5
pl	decimal	-0.15000000000000002	-0,15
pl	decimal	999999.9	999 999,9
pl	decimal	5.0E12	5 000 000 000 000
pl	percent	-1.5	-150%
pl	percent	-0.15000000000000002	-15%
pl	percent	5.0E12	500 000 000 000 000%
pl	scientific	-1.0E11	-1E11
pl	scientific	-0.125	-1,25E-1
pl	scientific	-1.0E-5	-1E-5
pl	scientific	1.5000000000000001E-4	1,5E-4
pl	scientific	0.001	1E-3
pl	scientific	0.1	1E-1
pl	scientific	10.0	1E1
pl	scientific	100.0	1E2
pl	scientific	5000.0	5E3
pl	scientific	500000.0	5E5
pl	scientific	1.0E9	1E9
pl	compact-short	-1.0E7	-10 mln
pl	compact-short	-12.0	-12
pl	compact-short	-2.5	-2,5
pl	compact-short	-0.135	-0,14
pl	compact-long	-1.5E11	-150 miliardów
pl	compact-long	-1.0E9	-1 miliard
pl	compact-long	-100000.0	-100 tysięcy
pl	compact-long	-100.0	-100
pl	compact-long	-10.0	-10
pl	compact-long	-0.001	-0,001
pl	compact-long	5.0E-5	0,00005
pl	compact-long	0.125	0,12
pl	compact-long	15000.0	15 tysięcy
pl	compact-long	5.0E11	500 miliardów
ps	decimal	-1.0E10	‎-‎۱۰٬۰۰۰٬۰۰۰٬۰۰۰
ps	decimal	-5.0E9	‎-‎۵٬۰۰۰٬۰۰۰٬۰۰۰
ps	decimal	-1.5E8	‎-‎۱۵۰٬۰۰۰٬۰۰۰
ps	decimal	-500000.0	‎-‎۵۰۰٬۰۰۰
ps	decimal	-500.0	‎-‎۵۰۰
ps	decimal	-5.0	‎-‎۵
ps	decimal	-0.5	‎-‎۰٫۵
ps	decimal	-0.005	‎-‎۰٫۰۰۵
ps	decimal	-1.0E-4	‎-‎۰٫۰۰۰۱
ps	decimal	3.5	۳٫۵
ps	decimal	1.0E8	۱۰۰٬۰۰۰٬۰۰۰
ps	percent	-1.0E10	‎-‎۱٬۰۰۰٬۰۰۰٬۰۰۰٬۰۰۰٪
ps	percent	-5.0E9	‎-‎۵۰۰٬۰۰۰٬۰۰۰٬۰۰۰٪
ps	percent	-1.5E8	‎-‎۱۵٬۰۰۰٬۰۰۰٬۰۰۰٪
ps	percent	-50000.0	‎-‎۵٬۰۰۰٬۰۰۰٪
ps	percent	-500.0	‎-‎۵۰٬۰۰۰٪
ps	percent	-5.0	‎-‎۵۰۰٪
ps	percent	-0.5	‎-‎۵۰٪
ps	percent	-0.005	‎-‎۰٫۵٪
ps	percent	-1.0E-4	‎-‎۰٫۰۱٪
ps	percent	-4.9999999999999996E-6	‎-‎۰٫۰۰۰۵٪
ps	percent	3.5	۳۵۰٪
ps	percent	15000.0	۱٬۵۰۰٬۰۰۰٪
ps	percent	1.0E8	۱۰٬۰۰۰٬۰۰۰٬۰۰۰٪
ps	scientific	-1.5E11	‎-‎۱٫۵×۱۰^۱۱
ps	scientific	-5000000.0	‎-‎۵×۱۰^۶
ps	scientific	-10000.0	‎-‎۱×۱۰^۴
ps	scientific	0.0015	۱٫۵×۱۰^‎-‎۳
ps	scientific	1500.0	۱٫۵×۱۰^۳
ps	scientific	1.0E8	۱×۱۰^۸
ps	compact-short	-1.5	‎-‎۱٫۵
ps	compact-short	0.135	۰٫۱۴
ps	compact-short	1.0E7	۱۰M
ps	compact-long	-1.5E10	‎-‎۱۵G
ps	compact-long	-1.5E9	‎-‎۱٫۵G
ps	compact-long	-999.9	‎-‎۱۰۰۰
ps	compact-long	-123.0	‎-‎۱۲۳
ps	compact-long	0.05	۰٫۰۵
pt	decimal	5.0E12	5.000.000.000.000
pt	percent	5.0E12	500.000.000.000.000%
pt	scientific	-1.0E11	-1E11
pt	scientific	-5.0E8	-5E8
pt	scientific	-1.5E7	-1,5E7
pt	scientific	-1234567.0	-1,234567E6
pt	scientific	-15.0	-1,5E1
pt	scientific	-1.23E-4	-1,23E-4
pt	scientific	-1.0E-5	-1E-5
pt	scientific	1.5000000000000001E-4	1,5E-4
pt	scientific	0.1	1E-1
pt	scientific	1000.0	1E3
pt	scientific	10000.0	1E4
pt	scientific	100000.0	1E5
pt	scientific	1000000.0	1E6
pt	scientific	5000000.0	5E6
pt	compact-short	0.15000000000000002	0,15
pt	compact-short	999.9	1 mil
pt	compact-short	1.5E9	1,5 bi
pt	compact-long	-5.0E10	-50 bilhões
pt	compact-long	-50.0	-50
pt	compact-long	-5.0E-4	-0,0005
pt	compact-long	1.5E-6	0,0000015
pt	compact-long	3.5	3,5
pt	compact-long	15.0	15
pt	compact-long	150000.0	150 mil
pt	compact-long	1.5E12	1,5 trilhão
qu	decimal	-1.5	-1.5
qu	decimal	0.135	0.135
qu	decimal	2.5	2.5
qu	decimal	999999.9	999,999.9
qu	decimal	1.0E7	10,000,000
qu	decimal	5.0E12	5,000,000,000,000
qu	percent	-1.5	-150 %
qu	percent	-0.15000000000000002	-15 %
qu	percent	5.0E12	500,000,000,000,000 %
qu	scientific	-1.0E8	-1E8
qu	scientific	-1500.0	-1.5E3
qu	scientific	-0.0015	-1.5E-3
qu	scientific	4.9999999999999996E-6	5E-6
qu	scientific	1.5000000000000001E-4	1.5E-4
qu	scientific	5.0E-4	5E-4
qu	scientific	0.001	1E-3
qu	scientific	0.1	1E-1
qu	scientific	100.0	1E2
qu	scientific	100000.0	1E5
qu	scientific	1.0E9	1E9
qu	scientific	5.0E10	5E10
qu	compact-short	-1.2	-1.2
qu	compact-short	-0.05	-0.05
qu	compact-long	-5000000.0	-5M
qu	compact-long	-1000000.0	-1M
qu	compact-long	-100000.0	-100K
qu	compact-long	-5000.0	-5K
qu	compact-long	-5.0	-5
qu	compact-long	-0.5	-0.5
qu	compact-long	1.5E-6	0.0000015
qu	compact-long	1.5E7	15M
qu	compact-long	5.0E8	500M
qu	compact-long	1.5E12	1.5T
rm	decimal	-1.0E10	-10 000 000 000
rm	decimal	-1.0E9	-1 000 000 000
rm	decimal	-500000.0	-500 000
rm	decimal	-100.0	-100
rm	decimal	-0.001	-0,001
rm	decimal	-1.0E-4	-0,0001
rm	decimal	5.0E-5	0,00005
rm	decimal	0.015	0,015
rm	decimal	15.0	15
rm	decimal	150.0	150
rm	decimal	15000.0	15 000
rm	decimal	5.0E11	500 000 000 000
rm	percent	-1.5E11	-15 000 000 000 000%
rm	percent	-5.0E9	-500 000 000 000%
rm	percent	-1.5E8	-15 000 000 000%
rm	percent	-50000.0	-5 000 000%
rm	percent	-500.0	-50 000%
rm	percent	-0.005	-0,5%
rm	percent	-4.9999999999999996E-6	-0,0005%
rm	percent	0.015	1,5%
rm	percent	150.0	15 000%
rm	percent	15000.0	1 500 000%
rm	scientific	-1.0E10	-1E10
rm	scientific	-5000000.0	-5E6
rm	scientific	-500000.0	-5E5
rm	scientific	-10000.0	-1E4
rm	scientific	-1.0E-4	-1E-4
rm	scientific	-4.9999999999999996E-6	-5E-6
rm	scientific	0.0015	1,5E-3
rm	scientific	1500.0	1,5E3
rm	scientific	15000.0	1,5E4
rm	scientific	1.0E8	1E8
rm	compact-short	-1.5E9	-1,5 mia.
rm	compact-short	-999.9	-1000
rm	compact-short	-123.0	-123
rm	compact-short	-1.5	-1,5
rm	compact-short	0.135	0,14
rm	compact-short	1.0E7	10 miu.
rm	compact-long	-0.15000000000000002	-0,15
rm	compact-long	0.05	0,05
ro	decimal	-1.0E12	-1.000.000.000.000
ro	decimal	-1.0E7	-10.000.000
ro	decimal	-1.2	-1,2
ro	decimal	-0.135	-0,135
ro	decimal	-0.01	-0,01
ro	decimal	-1.0E-6	-0,000001
ro	percent	-1.0E12	-100.000.000.000.000 %
ro	percent	-1.0E7	-1.000.000.000 %
ro	percent	-1.2	-120 %
ro	percent	-0.135	-13,5 %
ro	percent	-1.0E-6	-0,0001 %
ro	scientific	0.15000000000000002	1,5E-1
ro	scientific	999.9	9,999E2
ro	scientific	1.5E9	1,5E9
ro	compact-short	-1.5E12	-1,5 tril.
ro	compact-short	-15000.0	-15 K
ro	compact-short	-15.0	-15
ro	compact-short	-0.125	-0,12
ro	compact-short	-1.5E-6	-0,0000015
ro	compact-short	4.9999999999999996E-6	0,000005
ro	compact-short	1.5000000000000001E-4	0,00015
ro	compact-short	5000.0	5 K
ro	compact-long	-5.0E11	-500 de miliarde
ro	compact-long	-1.0E8	-100 de milioane
ro	compact-long	-1500000.0	-1,5 milioane
ro	compact-long	-150000.0	-150 de mii
ro	compact-long	-5.0E-5	-0,00005
ro	compact-long	1.5000000000000002E-5	0,000015
ro	compact-long	5.0E-4	0,0005
ro	compact-long	0.001	0,001
ro	compact-long	0.1	0,1
ro	compact-long	100.0	100
ro	compact-long	10000.0	10 mii
ro	compact-long	500000.0	500 de mii
ro	compact-long	1.0E9	1 miliard
ro	compact-long	5.0E10	50 de miliarde
root	decimal	-150000.0	-150,000
root	decimal	-1500.0	-1,500
root	decimal	-15.0	-15
root	decimal	-0.125	-0.125
root	decimal	-0.0015	-0.0015
root	decimal	5000.0	5,000
root	decimal	50000.0	50,000
root	decimal	500000.0	500,000
root	percent	-15.0	-1,500%
root	percent	1.5000000000000002E-5	0.0015%
root	percent	50000.0	5,000,000%
root	percent	100000.0	10,000,000%
root	percent	1.5E11	15,000,000,000,000%
root	scientific	-1.5	-1.5E0
root	compact-short	-1.0E9	-1G
root	compact-short	-5000000.0	-5M
root	compact-short	-1000000.0	-1M
root	compact-short	-5000.0	-5K
root	compact-short	-100.0	-100
root	compact-short	-0.001	-0.001
root	compact-short	-1.5000000000000002E-5	-0.000015
root	compact-short	5.0E-5	0.00005
root	compact-short	15.0	15
root	compact-short	1.5E7	15M
root	compact-short	5.0E8	500M
root	compact-short	5.0E11	500G
root	compact-long	-12.0	-12
root	compact-long	1.5	1.5
root	compact-long	1.5E10	15G
sd	decimal	-12.0	؜-١٢
sd	percent	-999999.9	؜-٩٩٬٩٩٩٬٩٩٠٪؜
sd	percent	999.9	٩٩٬٩٩٠٪؜
sd	percent	1.5E9	١٥٠٬٠٠٠٬٠٠٠٬٠٠٠٪؜
sd	scientific	1.5	١.٥اس٠
sd	scientific	999.9	٩.٩٩٩اس٢
sd	scientific	1.5E9	١.٥اس٩
sd	scientific	1.5E10	١.٥اس١٠
sd	compact-short	-5.0E8	؜-٥٠٠ ملين
sd	compact-short	-1.5E7	؜-١٥ ملين
sd	compact-short	-15000.0	؜-١٥ هزار
sd	compact-short	-1500.0	؜-١.٥ هزار
sd	compact-short	-0.0015	؜-٠.٠٠١٥
sd	compact-short	10.0	١٠
sd	compact-short	1000.0	١ هزار
sd	compact-short	50000.0	٥٠ هزار
sd	compact-long	-5.0E11	؜-٥٠٠ بلين
sd	compact-long	-1500000.0	؜-١.٥ ملين
sd	compact-long	-150000.0	؜-١٥٠ هزار
sd	compact-long	-150.0	؜-١٥٠
sd	compact-long	-0.015	؜-٠.٠١٥
sd	compact-long	-1.23E-4	؜-٠.٠٠٠١٢
sd	compact-long	-5.0E-5	؜-٠.٠٠٠٠٥
sd	compact-long	1.0E-4	٠.٠٠٠١
sd	compact-long	0.005	٠.٠٠٥
sd	compact-long	0.1	٠.١
sd	compact-long	500.0	٥٠٠
sd	compact-long	10000.0	١٠ هزار
sd	compact-long	100000.0	١٠٠ هزار
sd	compact-long	1.5E8	١٥٠ ملين
sd	compact-long	5.0E9	٥ بلين
sd	compact-long	1.0E10	١٠ بلين
sd_Arab	decimal	1.0E-6	٠.٠٠٠٠٠١
sd_Arab	decimal	0.01	٠.٠١
sd_Arab	decimal	0.135	٠.١٣٥
sd_Arab	decimal	2.5	٢.٥
sd_Arab	decimal	1.0E7	١٠٬٠٠٠٬٠٠٠
sd_Arab	decimal	1.0E12	١٬٠٠٠٬٠٠٠٬٠٠٠٬٠٠٠
sd_Arab	percent	0.01	١٪؜
sd_Arab	percent	0.135	١٣.٥٪؜
sd_Arab	percent	2.5	٢٥٠٪؜
sd_Arab	percent	1.0E7	١٬٠٠٠٬٠٠٠٬٠٠٠٪؜
sd_Arab	percent	5.0E12	٥٠٠٬٠٠٠٬٠٠٠٬٠٠٠٬٠٠٠٪؜
sd_Arab	scientific	-5.0E8	؜-٥اس٨
sd_Arab	scientific	-1.5E7	؜-١.٥اس٧
sd_Arab	scientific	-1500000.0	؜-١.٥اس٦
sd_Arab	scientific	-1500.0	؜-١.٥اس٣
sd_Arab	scientific	-0.0015	؜-١.٥اس؜-٣
sd_Arab	scientific	1.5000000000000002E-5	١.٥اس؜-٥
sd_Arab	scientific	5.0E-4	٥اس؜-٤
sd_Arab	scientific	0.005	٥اس؜-٣
sd_Arab	scientific	0.1	١اس؜-١
sd_Arab	scientific	500.0	٥اس٢
sd_Arab	scientific	50000.0	٥اس٤
sd_Arab	scientific	500000.0	٥اس٥
sd_Arab	scientific	1.5E8	١.٥اس٨
sd_Arab	scientific	5.0E9	٥اس٩
sd_Arab	scientific	5.0E10	٥اس١٠
sd_Arab	compact-short	-1.0E12	؜-١ ٽرلين
sd_Arab	compact-short	-1.0E7	؜-١٠ ملين
sd_Arab	compact-short	-12.0	؜-١٢
sd_Arab	compact-short	-0.135	؜-٠.١٤
sd_Arab	compact-short	-1.0E-6	؜-٠.٠٠٠٠٠١
sd_Arab	compact-long	-1.5E11	؜-١٥٠ بلين
sd_Arab	compact-long	-1.5000000000000002E-5	؜-٠.٠٠٠٠١٥
sd_Arab	compact-long	1.0E-5	٠.٠٠٠٠١
sd_Arab	compact-long	15.0	١٥
sd_Arab	compact-long	150000.0	١٥٠ هزار
sd_Arab	compact-long	1.0E8	١٠٠ ملين
sd_Arab	compact-long	1.0E11	١٠٠ بلين
shn	decimal	-5.0E7	-50,000,000
shn	percent	-999999.9	-99,999,990%
shn	percent	-12.0	-1,200%
shn	scientific	1.5	1.5E0
shn	scientific	1.5E10	1.5E10
shn	compact-short	-1.0E8	-100M
shn	compact-short	-1234567.0	-1.2M
shn	compact-short	-150000.0	-150K
shn	compact-short	-1500.0	-1.5K
shn	compact-short	-0.0015	-0.0015
shn	compact-short	1.5000000000000002E-5	0.000015
shn	compact-short	5.0E-4	0.0005
shn	compact-short	100000.0	100K
shn	compact-short	5.0E10	50G
shn	compact-long	-1.5E12	-1.5 လၢၼ်ႉလၢၼ်ႉ
shn	compact-long	-150.0	-150
shn	compact-long	-0.015	-0.015
shn	compact-long	-1.23E-4	-0.00012
shn	compact-long	-1.5E-6	-0.0000015
shn	compact-long	4.9999999999999996E-6	0.000005
shn	compact-long	1.0E-4	0.0001
shn	compact-long	0.001	0.001
shn	compact-long	100.0	100
shn	compact-long	1.0E9	1 ႁဵင်လၢၼ်ႉ
shn	compact-long	1.0E10	1 မိုၼ်ႇလၢၼ်ႉ
si	decimal	-5.0E11	-500,000,000,000
si	decimal	-15000.0	-15,000
si	decimal	-150.0	-150
si	decimal	-0.015	-0.015
si	decimal	-5.0E-5	-0.00005
si	decimal	1.5000000000000002E-5	0.000015
si	decimal	10000.0	10,000
si	decimal	1000000.0	1,000,000
si	decimal	1.5E11	150,000,000,000
si	percent	-5.0E11	-50,000,000,000,000%
si	percent	-1500000.0	-150,000,000%
si	percent	-1234567.0	-123,456,700%
si	percent	-150.0	-15,000%
si	percent	-0.015	-1.5%
si	percent	-1.23E-4	-0.0123%
si	percent	-5.0E-5	-0.005%
si	percent	1.0E-4	0.01%
si	percent	10000.0	1,000,000%
si	percent	100000.0	10,000,000%
si	percent	1.0E10	1,000,000,000,000%
si	compact-short	-1.0E10	-බි10
si	compact-short	-1.0E9	-බි1
si	compact-short	-10000.0	-ද10
si	compact-short	-100.0	-100
si	compact-short	-0.001	-0.001
si	compact-short	-1.0E-4	-0.0001
si	compact-short	5.0E-5	0.00005
si	compact-short	3.5	3.5
si	compact-short	1.5E7	මි15
si	compact-short	5.0E8	මි500
si	compact-short	5.0E11	බි500
si	compact-long	-999999.9	-මිලියන 1
si	compact-long	1.5E10	බිලියන 15
sk	decimal	2.5	2,5
sk	percent	2.5	250 %
sk	scientific	-1234567.0	-1,234567e6
sk	scientific	-15000.0	-1,5e4
sk	scientific	-1500.0	-1,5e3
sk	scientific	-0.0015	-1,5e-3
sk	scientific	4.9999999999999996E-6	5e-6
sk	scientific	0.005	5e-3
sk	scientific	10.0	1e1
sk	scientific	500.0	5e2
sk	scientific	1.5E8	1,5e8
sk	scientific	5.0E9	5e9
sk	scientific	1.5E11	1,5e11
sk	compact-short	-5.0E7	-50 mil.
sk	compact-short	-999999.9	-1 mil.
sk	compact-short	-1.2	-1,2
sk	compact-short	-0.01	-0,01
sk	compact-long	-1.0E10	-10 miliárd
sk	compact-long	-5.0E9	-5 miliárd
sk	compact-long	-1.5E8	-150 miliónov
sk	compact-long	-100000.0	-100 tisíc
sk	compact-long	-500.0	-500
sk	compact-long	-0.005	-0,005
sk	compact-long	-1.0E-4	-0,0001
sk	compact-long	15000.0	15 tisíc
sk	compact-long	1.5E7	15 miliónov
sk	compact-long	5.0E8	500 miliónov
sl	decimal	999.9	999,9
sl	decimal	1.5E9	1.500.000.000
sl	percent	-0.05	−5 %
sl	scientific	-5.0E7	−5e7
sl	scientific	-2.5	−2,5e0
sl	scientific	-0.01	−1e−2
sl	scientific	0.15000000000000002	1,5e−1
sl	scientific	1.5	1,5e0
sl	compact-short	-1.5E12	−1,5 bil.
sl	compact-short	-3.5	−3,5
sl	compact-short	-1.5E-6	−0,0000015
sl	compact-short	0.005	0,005
sl	compact-short	0.5	0,5
sl	compact-short	5.0	5
sl	compact-short	50.0	50
sl	compact-short	500.0	500
sl	compact-short	1.5E8	150 mio.
sl	compact-short	5.0E9	5 mrd.
sl	compact-short	1.5E11	150 mrd.
sl	compact-long	-1500000.0	−1,5 milijoni
sl	compact-long	-1500.0	−1,5 tisoč
sl	compact-long	-3.5	−3,5
sl	compact-long	-0.0015	−0,0015
sl	compact-long	4.9999999999999996E-6	0,000005
sl	compact-long	1.5000000000000001E-4	0,00015
sl	compact-long	50.0	50
sl	compact-long	50000.0	50 tisoč
sl	compact-long	1.5E11	150 milijard
so	decimal	-1.5E10	-15,000,000,000
so	decimal	1.0E-6	0.000001
so	decimal	999999.9	999,999.9
so	decimal	1.0E12	1,000,000,000,000
so	percent	-1.5E10	-1,500,000,000,000%
so	percent	0.01	1%
so	scientific	-1.5E12	-1.5E12
so	scientific	-1.0E8	-1E8
so	scientific	-1.5E-6	-1.5E-6
so	scientific	4.9999999999999996E-6	5E-6
so	scientific	5.0E-4	5E-4
so	scientific	0.001	1E-3
so	scientific	0.1	1E-1
so	scientific	100.0	1E2
so	scientific	100000.0	1E5
so	scientific	1000000.0	1E6
so	scientific	5000000.0	5E6
so	scientific	1.0E9	1E9
so	scientific	5.0E10	5E10
so	compact-short	-999999.9	-1M
so	compact-short	-2.5	-2.5
so	compact-short	999.9	1K
so	compact-short	1.5E9	1.5B
so	compact-long	-5.0E10	-50 Bilyan
so	compact-long	-10.0	-10
so	compact-long	-5.0	-5
so	compact-long	-0.5	-0.5
so	compact-long	-5.0E-4	-0.0005
so	compact-long	-1.5000000000000002E-5	-0.000015
so	compact-long	1.5E-6	0.0000015
so	compact-long	0.125	0.12
so	compact-long	1.5E12	1.5 Tirilyan
sq	decimal	-1.0E11	-100 000 000 000
sq	decimal	-15.0	-15
sq	decimal	-1.23E-4	-0,000123
sq	decimal	-1.0E-5	-0,00001
sq	decimal	1.5000000000000002E-5	0,000015
sq	decimal	10.0	10
sq	decimal	100000.0	100 000
sq	decimal	1.5E11	150 000 000 000
sq	percent	-1.5E12	-150 000 000 000 000%
sq	percent	-1500000.0	-150 000 000%
sq	percent	-150000.0	-15 000 000%
sq	percent	-15000.0	-1 500 000%
sq	percent	-150.0	-15 000%
sq	percent	-15.0	-1500%
sq	percent	-0.015	-1,5%
sq	percent	-1.5E-6	-0,00015%
sq	percent	1.0E-4	0,01%
sq	percent	10.0	1000%
sq	percent	1.0E10	1 000 000 000 000%
sq	scientific	0.01	1E-2
