locale	style	input	expected
km	compact-long	1.2	1.2
km	compact-long	12.0	12
km	compact-long	123.0	123
km	compact-long	1234.56	1.2 ពាន់
km	compact-long	1234567.0	1.2 លាន
km	compact-long	-1234.56	-1.2 ពាន់
km	compact-long	1.23E-4	0.00012
km	compact-long	-0.0	-0
kn	decimal	0.0	0
kn	decimal	1.0	1
kn	decimal	1.2	1.2
kn	decimal	12.0	12
kn	decimal	123.0	123
kn	decimal	1234.56	1,234.56
kn	decimal	1234567.0	1,234,567
kn	decimal	-1234.56	-1,234.56
kn	decimal	1.23E-4	0.000123
kn	decimal	-0.0	-0
kn	percent	0.0	0%
kn	percent	1.0	100%
kn	percent	1.2	120%
kn	percent	12.0	1,200%
kn	percent	123.0	12,300%
kn	percent	1234.56	123,456%
kn	percent	1234567.0	123,456,700%
kn	percent	-1234.56	-123,456%
kn	percent	1.23E-4	0.0123%
kn	percent	-0.0	-0%
kn	scientific	0.0	0E0
kn	scientific	1.0	1E0
kn	scientific	1.2	1.2E0
kn	scientific	12.0	1.2E1
kn	scientific	123.0	1.23E2
kn	scientific	1234.56	1.23456E3
kn	scientific	1234567.0	1.234567E6
kn	scientific	-1234.56	-1.23456E3
kn	scientific	1.23E-4	1.23E-4
kn	scientific	-0.0	-0E0
kn	compact-short	0.0	0
kn	compact-short	1.0	1
kn	compact-short	1.2	1.2
kn	compact-short	12.0	12
kn	compact-short	123.0	123
kn	compact-short	1234.56	1.2ಸಾ
kn	compact-short	1234567.0	1.2ಮಿ
kn	compact-short	-1234.56	-1.2ಸಾ
kn	compact-short	1.23E-4	0.00012
kn	compact-short	-0.0	-0
kn	compact-long	0.0	0
kn	compact-long	1.0	1
kn	compact-long	1.2	1.2
kn	compact-long	12.0	12
kn	compact-long	123.0	123
kn	compact-long	1234.56	1.2 ಸಾವಿರ
kn	compact-long	1234567.0	1.2 ಮಿಲಿಯನ್
kn	compact-long	-1234.56	-1.2 ಸಾವಿರ
kn	compact-long	1.23E-4	0.00012
kn	compact-long	-0.0	-0
ko	decimal	0.0	0
ko	decimal	1.0	1
ko	decimal	1.2	1.2
ko	decimal	12.0	12
ko	decimal	123.0	123
ko	decimal	1234.56	1,234.56
ko	decimal	1234567.0	1,234,567
ko	decimal	-1234.56	-1,234.56
ko	decimal	1.23E-4	0.000123
ko	decimal	-0.0	-0
ko	percent	0.0	0%
ko	percent	1.0	100%
ko	percent	1.2	120%
ko	percent	12.0	1,200%
ko	percent	123.0	12,300%
ko	percent	1234.56	123,456%
ko	percent	1234567.0	123,456,700%
ko	percent	-1234.56	-123,456%
ko	percent	1.23E-4	0.0123%
ko	percent	-0.0	-0%
ko	scientific	0.0	0E0
ko	scientific	1.0	1E0
ko	scientific	1.2	1.2E0
ko	scientific	12.0	1.2E1
ko	scientific	123.0	1.23E2
ko	scientific	1234.56	1.23456E3
ko	scientific	1234567.0	1.234567E6
ko	scientific	-1234.56	-1.23456E3
ko	scientific	1.23E-4	1.23E-4
ko	scientific	-0.0	-0E0
ko	compact-short	0.0	0
ko	compact-short	1.0	1
ko	compact-short	1.2	1.2
ko	compact-short	12.0	12
ko	compact-short	123.0	123
ko	compact-short	1234.56	1.2천
ko	compact-short	1234567.0	123만
ko	compact-short	-1234.56	-1.2천
ko	compact-short	1.23E-4	0.00012
ko	compact-short	-0.0	-0
ko	compact-long	0.0	0
ko	compact-long	1.0	1
ko	compact-long	1.2	1.2
ko	compact-long	12.0	12
ko	compact-long	123.0	123
ko	compact-long	1234.56	1.2천
ko	compact-long	1234567.0	123만
ko	compact-long	-1234.56	-1.2천
ko	compact-long	1.23E-4	0.00012
ko	compact-long	-0.0	-0
kok	decimal	0.0	0
kok	decimal	1.0	1
kok	decimal	1.2	1.2
kok	decimal	12.0	12
kok	decimal	123.0	123
kok	decimal	1234.56	1,234.56
kok	decimal	1234567.0	12,34,567
kok	decimal	-1234.56	-1,234.56
kok	decimal	1.23E-4	0.000123
kok	decimal	-0.0	-0
kok	percent	0.0	0%
kok	percent	1.0	100%
kok	percent	1.2	120%
kok	percent	12.0	1,200%
kok	percent	123.0	12,300%
kok	percent	1234.56	123,456%
kok	percent	1234567.0	123,456,700%
kok	percent	-1234.56	-123,456%
kok	percent	1.23E-4	0.0123%
kok	percent	-0.0	-0%
kok	scientific	0.0	0E0
kok	scientific	1.0	1E0
kok	scientific	1.2	1.2E0
kok	scientific	12.0	1.2E1
kok	scientific	123.0	1.23E2
kok	scientific	1234.56	1.23456E3
kok	scientific	1234567.0	1.234567E6
kok	scientific	-1234.56	-1.23456E3
kok	scientific	1.23E-4	1.23E-4
kok	scientific	-0.0	-0E0
kok	compact-short	0.0	0
kok	compact-short	1.0	1
kok	compact-short	1.2	1.2
kok	compact-short	12.0	12
kok	compact-short	123.0	123
kok	compact-short	1234.56	1.2हज
kok	compact-short	1234567.0	12लाख
kok	compact-short	-1234.56	-1.2हज
kok	compact-short	1.23E-4	0.00012
kok	compact-short	-0.0	-0
kok	compact-long	0.0	0
kok	compact-long	1.0	1
kok	compact-long	1.2	1.2
kok	compact-long	12.0	12
kok	compact-long	123.0	123
kok	compact-long	1234.56	1.2 हजार
kok	compact-long	1234567.0	12 लाख
kok	compact-long	-1234.56	-1.2 हजार
kok	compact-long	1.23E-4	0.00012
kok	compact-long	-0.0	-0
kok_Deva	decimal	0.0	0
kok_Deva	decimal	1.0	1
kok_Deva	decimal	1.2	1.2
kok_Deva	decimal	12.0	12
kok_Deva	decimal	123.0	123
kok_Deva	decimal	1234.56	1,234.56
kok_Deva	decimal	1234567.0	12,34,567
kok_Deva	decimal	-1234.56	-1,234.56
kok_Deva	decimal	1.23E-4	0.000123
kok_Deva	decimal	-0.0	-0
kok_Deva	percent	0.0	0%
kok_Deva	percent	1.0	100%
kok_Deva	percent	1.2	120%
kok_Deva	percent	12.0	1,200%
kok_Deva	percent	123.0	12,300%
kok_Deva	percent	1234.56	123,456%
kok_Deva	percent	1234567.0	123,456,700%
kok_Deva	percent	-1234.56	-123,456%
kok_Deva	percent	1.23E-4	0.0123%
kok_Deva	percent	-0.0	-0%
kok_Deva	scientific	0.0	0E0
kok_Deva	scientific	1.0	1E0
kok_Deva	scientific	1.2	1.2E0
kok_Deva	scientific	12.0	1.2E1
kok_Deva	scientific	123.0	1.23E2
kok_Deva	scientific	1234.56	1.23456E3
kok_Deva	scientific	1234567.0	1.234567E6
kok_Deva	scientific	-1234.56	-1.23456E3
kok_Deva	scientific	1.23E-4	1.23E-4
kok_Deva	scientific	-0.0	-0E0
kok_Deva	compact-short	0.0	0
kok_Deva	compact-short	1.0	1
kok_Deva	compact-short	1.2	1.2
kok_Deva	compact-short	12.0	12
kok_Deva	compact-short	123.0	123
kok_Deva	compact-short	1234.56	1.2हज
kok_Deva	compact-short	1234567.0	12लाख
kok_Deva	compact-short	-1234.56	-1.2हज
kok_Deva	compact-short	1.23E-4	0.00012
kok_Deva	compact-short	-0.0	-0
kok_Deva	compact-long	0.0	0
kok_Deva	compact-long	1.0	1
kok_Deva	compact-long	1.2	1.2
kok_Deva	compact-long	12.0	12
kok_Deva	compact-long	123.0	123
kok_Deva	compact-long	1234.56	1.2 हजार
kok_Deva	compact-long	1234567.0	12 लाख
kok_Deva	compact-long	-1234.56	-1.2 हजार
kok_Deva	compact-long	1.23E-4	0.00012
kok_Deva	compact-long	-0.0	-0
ky	decimal	0.0	0
ky	decimal	1.0	1
ky	decimal	1.2	1,2
ky	decimal	12.0	12
ky	decimal	123.0	123
ky	decimal	1234.56	1 234,56
ky	decimal	1234567.0	1 234 567
ky	decimal	-1234.56	-1 234,56
ky	decimal	1.23E-4	0,000123
ky	decimal	-0.0	-0
ky	percent	0.0	0%
ky	percent	1.0	100%
ky	percent	1.2	120%
ky	percent	12.0	1 200%
ky	percent	123.0	12 300%
ky	percent	1234.56	123 456%
ky	percent	1234567.0	123 456 700%
ky	percent	-1234.56	-123 456%
ky	percent	1.23E-4	0,0123%
ky	percent	-0.0	-0%
ky	scientific	0.0	0E0
ky	scientific	1.0	1E0
ky	scientific	1.2	1,2E0
ky	scientific	12.0	1,2E1
ky	scientific	123.0	1,23E2
ky	scientific	1234.56	1,23456E3
ky	scientific	1234567.0	1,234567E6
ky	scientific	-1234.56	-1,23456E3
ky	scientific	1.23E-4	1,23E-4
ky	scientific	-0.0	-0E0
ky	compact-short	0.0	0
ky	compact-short	1.0	1
ky	compact-short	1.2	1,2
ky	compact-short	12.0	12
ky	compact-short	123.0	123
ky	compact-short	1234.56	1,2 миң
ky	compact-short	1234567.0	1,2 млн
ky	compact-short	-1234.56	-1,2 миң
ky	compact-short	1.23E-4	0,00012
ky	compact-short	-0.0	-0
ky	compact-long	0.0	0
ky	compact-long	1.0	1
ky	compact-long	1.2	1,2
ky	compact-long	12.0	12
ky	compact-long	123.0	123
ky	compact-long	1234.56	1,2 миң
ky	compact-long	1234567.0	1,2 миллион
ky	compact-long	-1234.56	-1,2 миң
ky	compact-long	1.23E-4	0,00012
ky	compact-long	-0.0	-0
lo	decimal	0.0	0
lo	decimal	1.0	1
lo	decimal	1.2	1,2
lo	decimal	12.0	12
lo	decimal	123.0	123
lo	decimal	1234.56	1.234,56
lo	decimal	1234567.0	1.234.567
lo	decimal	-1234.56	-1.234,56
lo	decimal	1.23E-4	0,000123
lo	decimal	-0.0	-0
lo	percent	0.0	0%
lo	percent	1.0	100%
lo	percent	1.2	120%
lo	percent	12.0	1.200%
lo	percent	123.0	12.300%
lo	percent	1234.56	123.456%
lo	percent	1234567.0	123.456.700%
lo	percent	-1234.56	-123.456%
lo	percent	1.23E-4	0,0123%
lo	percent	-0.0	-0%
lo	scientific	0.0	0E0
lo	scientific	1.0	1E0
lo	scientific	1.2	1,2E0
lo	scientific	12.0	1,2E1
lo	scientific	123.0	1,23E2
lo	scientific	1234.56	1,23456E3
lo	scientific	1234567.0	1,234567E6
lo	scientific	-1234.56	-1,23456E3
lo	scientific	1.23E-4	1,23E-4
lo	scientific	-0.0	-0E0
lo	compact-short	0.0	0
lo	compact-short	1.0	1
lo	compact-short	1.2	1,2
lo	compact-short	12.0	12
lo	compact-short	123.0	123
lo	compact-short	1234.56	1,2 ພັນ
lo	compact-short	1234567.0	1,2 ລ້ານ
lo	compact-short	-1234.56	-1,2 ພັນ
lo	compact-short	1.23E-4	0,00012
lo	compact-short	-0.0	-0
lo	compact-long	0.0	0
lo	compact-long	1.0	1
lo	compact-long	1.2	1,2
lo	compact-long	12.0	12
lo	compact-long	123.0	123
lo	compact-long	1234.56	1,2 ພັນ
lo	compact-long	1234567.0	1,2 ລ້ານ
lo	compact-long	-1234.56	-1,2 ພັນ
lo	compact-long	1.23E-4	0,00012
lo	compact-long	-0.0	-0
lt	decimal	0.0	0
lt	decimal	1.0	1
lt	decimal	1.2	1,2
lt	decimal	12.0	12
lt	decimal	123.0	123
lt	decimal	1234.56	1 234,56
lt	decimal	1234567.0	1 234 567
lt	decimal	-1234.56	−1 234,56
lt	decimal	1.23E-4	0,000123
lt	decimal	-0.0	−0
lt	percent	0.0	0 %
lt	percent	1.0	100 %
lt	percent	1.2	120 %
lt	percent	12.0	1 200 %
lt	percent	123.0	12 300 %
lt	percent	1234.56	123 456 %
lt	percent	1234567.0	123 456 700 %
lt	percent	-1234.56	−123 456 %
lt	percent	1.23E-4	0,0123 %
lt	percent	-0.0	−0 %
lt	scientific	0.0	0×10^0
lt	scientific	1.0	1×10^0
lt	scientific	1.2	1,2×10^0
lt	scientific	12.0	1,2×10^1
lt	scientific	123.0	1,23×10^2
lt	scientific	1234.56	1,23456×10^3
lt	scientific	1234567.0	1,234567×10^6
lt	scientific	-1234.56	−1,23456×10^3
lt	scientific	1.23E-4	1,23×10^−4
lt	scientific	-0.0	−0×10^0
lt	compact-short	0.0	0
lt	compact-short	1.0	1
lt	compact-short	1.2	1,2
lt	compact-short	12.0	12
lt	compact-short	123.0	123
lt	compact-short	1234.56	1,2 tūkst.
lt	compact-short	1234567.0	1,2 mln.
lt	compact-short	-1234.56	−1,2 tūkst.
lt	compact-short	1.23E-4	0,00012
lt	compact-short	-0.0	−0
lt	compact-long	0.0	0
lt	compact-long	1.0	1
lt	compact-long	1.2	1,2
lt	compact-long	12.0	12
lt	compact-long	123.0	123
lt	compact-long	1234.56	1,2 tūkstančio
lt	compact-long	1234567.0	1,2 milijono
lt	compact-long	-1234.56	−1,2 tūkstančio
lt	compact-long	1.23E-4	0,00012
lt	compact-long	-0.0	−0
lv	decimal	0.0	0
lv	decimal	1.0	1
lv	decimal	1.2	1,2
lv	decimal	12.0	12
lv	decimal	123.0	123
lv	decimal	1234.56	1234,56
lv	decimal	1234567.0	1 234 567
lv	decimal	-1234.56	-1234,56
lv	decimal	1.23E-4	0,000123
lv	decimal	-0.0	-0
lv	percent	0.0	0%
lv	percent	1.0	100%
lv	percent	1.2	120%
lv	percent	12.0	1200%
lv	percent	123.0	12 300%
lv	percent	1234.56	123 456%
lv	percent	1234567.0	123 456 700%
lv	percent	-1234.56	-123 456%
lv	percent	1.23E-4	0,0123%
lv	percent	-0.0	-0%
lv	scientific	0.0	0E0
lv	scientific	1.0	1E0
lv	scientific	1.2	1,2E0
lv	scientific	12.0	1,2E1
lv	scientific	123.0	1,23E2
lv	scientific	1234.56	1,23456E3
lv	scientific	1234567.0	1,234567E6
lv	scientific	-1234.56	-1,23456E3
lv	scientific	1.23E-4	1,23E-4
lv	scientific	-0.0	-0E0
lv	compact-short	0.0	0
lv	compact-short	1.0	1
lv	compact-short	1.2	1,2
lv	compact-short	12.0	12
lv	compact-short	123.0	123
lv	compact-short	1234.56	1,2 tūkst.
lv	compact-short	1234567.0	1,2 milj.
lv	compact-short	-1234.56	-1,2 tūkst.
lv	compact-short	1.23E-4	0,00012
lv	compact-short	-0.0	-0
lv	compact-long	0.0	0
lv	compact-long	1.0	1
lv	compact-long	1.2	1,2
lv	compact-long	12.0	12
lv	compact-long	123.0	123
lv	compact-long	1234.56	1,2 tūkstoši
lv	compact-long	1234567.0	1,2 miljoni
lv	compact-long	-1234.56	-1,2 tūkstoši
lv	compact-long	1.23E-4	0,00012
lv	compact-long	-0.0	-0
mk	decimal	0.0	0
mk	decimal	1.0	1
mk	decimal	1.2	1,2
mk	decimal	12.0	12
mk	decimal	123.0	123
mk	decimal	1234.56	1.234,56
mk	decimal	1234567.0	1.234.567
mk	decimal	-1234.56	-1.234,56
mk	decimal	1.23E-4	0,000123
mk	decimal	-0.0	-0
mk	percent	0.0	0 %
mk	percent	1.0	100 %
mk	percent	1.2	120 %
mk	percent	12.0	1.200 %
mk	percent	123.0	12.300 %
mk	percent	1234.56	123.456 %
mk	percent	1234567.0	123.456.700 %
mk	percent	-1234.56	-123.456 %
mk	percent	1.23E-4	0,0123 %
mk	percent	-0.0	-0 %
mk	scientific	0.0	0E0
mk	scientific	1.0	1E0
mk	scientific	1.2	1,2E0
mk	scientific	12.0	1,2E1
mk	scientific	123.0	1,23E2
mk	scientific	1234.56	1,23456E3
mk	scientific	1234567.0	1,234567E6
mk	scientific	-1234.56	-1,23456E3
mk	scientific	1.23E-4	1,23E-4
mk	scientific	-0.0	-0E0
mk	compact-short	0.0	0
mk	compact-short	1.0	1
mk	compact-short	1.2	1,2
mk	compact-short	12.0	12
mk	compact-short	123.0	123
mk	compact-short	1234.56	1,2 илј.
mk	compact-short	1234567.0	1,2 мил.
mk	compact-short	-1234.56	-1,2 илј.
mk	compact-short	1.23E-4	0,00012
mk	compact-short	-0.0	-0
mk	compact-long	0.0	0
mk	compact-long	1.0	1
mk	compact-long	1.2	1,2
mk	compact-long	12.0	12
mk	compact-long	123.0	123
mk	compact-long	1234.56	1,2 илјади
mk	compact-long	1234567.0	1,2 милиони
mk	compact-long	-1234.56	-1,2 илјади
mk	compact-long	1.23E-4	0,00012
mk	compact-long	-0.0	-0
ml	decimal	0.0	0
ml	decimal	1.0	1
ml	decimal	1.2	1.2
ml	decimal	12.0	12
ml	decimal	123.0	123
ml	decimal	1234.56	1,234.56
ml	decimal	1234567.0	12,34,567
ml	decimal	-1234.56	-1,234.56
ml	decimal	1.23E-4	0.000123
ml	decimal	-0.0	-0
ml	percent	0.0	0%
ml	percent	1.0	100%
ml	percent	1.2	120%
ml	percent	12.0	1,200%
ml	percent	123.0	12,300%
ml	percent	1234.56	123,456%
ml	percent	1234567.0	123,456,700%
ml	percent	-1234.56	-123,456%
ml	percent	1.23E-4	0.0123%
ml	percent	-0.0	-0%
ml	scientific	0.0	0E0
ml	scientific	1.0	1E0
ml	scientific	1.2	1.2E0
ml	scientific	12.0	1.2E1
ml	scientific	123.0	1.23E2
ml	scientific	1234.56	1.23456E3
ml	scientific	1234567.0	1.234567E6
ml	scientific	-1234.56	-1.23456E3
ml	scientific	1.23E-4	1.23E-4
ml	scientific	-0.0	-0E0
ml	compact-short	0.0	0
ml	compact-short	1.0	1
ml	compact-short	1.2	1.2
ml	compact-short	12.0	12
ml	compact-short	123.0	123
ml	compact-short	1234.56	1.2K
ml	compact-short	1234567.0	1.2M
ml	compact-short	-1234.56	-1.2K
ml	compact-short	1.23E-4	0.00012
ml	compact-short	-0.0	-0
ml	compact-long	0.0	0
ml	compact-long	1.0	1
ml	compact-long	1.2	1.2
ml	compact-long	12.0	12
ml	compact-long	123.0	123
ml	compact-long	1234.56	1.2 ആയിരം
ml	compact-long	1234567.0	1.2 ദശലക്ഷം
ml	compact-long	-1234.56	-1.2 ആയിരം
ml	compact-long	1.23E-4	0.00012
ml	compact-long	-0.0	-0
mn	decimal	0.0	0
mn	decimal	1.0	1
mn	decimal	1.2	1.2
mn	decimal	12.0	12
mn	decimal	123.0	123
mn	decimal	1234.56	1,234.56
mn	decimal	1234567.0	1,234,567
mn	decimal	-1234.56	-1,234.56
mn	decimal	1.23E-4	0.000123
mn	decimal	-0.0	-0
mn	percent	0.0	0%
mn	percent	1.0	100%
mn	percent	1.2	120%
mn	percent	12.0	1,200%
mn	percent	123.0	12,300%
mn	percent	1234.56	123,456%
mn	percent	1234567.0	123,456,700%
mn	percent	-1234.56	-123,456%
mn	percent	1.23E-4	0.0123%
mn	percent	-0.0	-0%
mn	scientific	0.0	0E0
mn	scientific	1.0	1E0
mn	scientific	1.2	1.2E0
mn	scientific	12.0	1.2E1
mn	scientific	123.0	1.23E2
mn	scientific	1234.56	1.23456E3
mn	scientific	1234567.0	1.234567E6
mn	scientific	-1234.56	-1.23456E3
mn	scientific	1.23E-4	1.23E-4
mn	scientific	-0.0	-0E0
mn	compact-short	0.0	0
mn	compact-short	1.0	1
mn	compact-short	1.2	1.2
mn	compact-short	12.0	12
mn	compact-short	123.0	123
mn	compact-short	1234.56	1.2 мян
mn	compact-short	1234567.0	1.2 сая
mn	compact-short	-1234.56	-1.2 мян
mn	compact-short	1.23E-4	0.00012
mn	compact-short	-0.0	-0
mn	compact-long	0.0	0
mn	compact-long	1.0	1
mn	compact-long	1.2	1.2
mn	compact-long	12.0	12
mn	compact-long	123.0	123
mn	compact-long	1234.56	1.2 мянга
mn	compact-long	1234567.0	1.2 сая
mn	compact-long	-1234.56	-1.2 мянга
mn	compact-long	1.23E-4	0.00012
mn	compact-long	-0.0	-0
mr	decimal	0.0	०
mr	decimal	1.0	१
mr	decimal	1.2	१.२
mr	decimal	12.0	१२
mr	decimal	123.0	१२३
mr	decimal	1234.56	१,२३४.५६
mr	decimal	1234567.0	१२,३४,५६७
mr	decimal	-1234.56	-१,२३४.५६
mr	decimal	1.23E-4	०.०००१२३
mr	decimal	-0.0	-०
mr	percent	0.0	०%
mr	percent	1.0	१००%
mr	percent	1.2	१२०%
mr	percent	12.0	१,२००%
mr	percent	123.0	१२,३००%
mr	percent	1234.56	१२३,४५६%
mr	percent	1234567.0	१२३,४५६,७००%
mr	percent	-1234.56	-१२३,४५६%
mr	percent	1.23E-4	०.०१२३%
mr	percent	-0.0	-०%
mr	scientific	0.0	०E०
mr	scientific	1.0	१E०
mr	scientific	1.2	१.२E०
mr	scientific	12.0	१.२E१
mr	scientific	123.0	१.२३E२
mr	scientific	1234.56	१.२३४५६E३
mr	scientific	1234567.0	१.२३४५६७E६
mr	scientific	-1234.56	-१.२३४५६E३
mr	scientific	1.23E-4	१.२३E-४
mr	scientific	-0.0	-०E०
mr	compact-short	0.0	०
mr	compact-short	1.0	१
mr	compact-short	1.2	१.२
mr	compact-short	12.0	१२
mr	compact-short	123.0	१२३
mr	compact-short	1234.56	१.२ ह
mr	compact-short	1234567.0	१२ लाख
mr	compact-short	-1234.56	-१.२ ह
mr	compact-short	1.23E-4	०.०००१२
mr	compact-short	-0.0	-०
mr	compact-long	0.0	०
mr	compact-long	1.0	१
mr	compact-long	1.2	१.२
mr	compact-long	12.0	१२
mr	compact-long	123.0	१२३
mr	compact-long	1234.56	१.२ हजार
mr	compact-long	1234567.0	१२ लाख
mr	compact-long	-1234.56	-१.२ हजार
mr	compact-long	1.23E-4	०.०००१२
mr	compact-long	-0.0	-०
ms	decimal	0.0	0
ms	decimal	1.0	1
ms	decimal	1.2	1.2
ms	decimal	12.0	12
ms	decimal	123.0	123
ms	decimal	1234.56	1,234.56
ms	decimal	1234567.0	1,234,567
ms	decimal	-1234.56	-1,234.56
ms	decimal	1.23E-4	0.000123
ms	decimal	-0.0	-0
ms	percent	0.0	0%
ms	percent	1.0	100%
ms	percent	1.2	120%
ms	percent	12.0	1,200%
ms	percent	123.0	12,300%
ms	percent	1234.56	123,456%
ms	percent	1234567.0	123,456,700%
ms	percent	-1234.56	-123,456%
ms	percent	1.23E-4	0.0123%
ms	percent	-0.0	-0%
ms	scientific	0.0	0E0
ms	scientific	1.0	1E0
ms	scientific	1.2	1.2E0
ms	scientific	12.0	1.2E1
ms	scientific	123.0	1.23E2
ms	scientific	1234.56	1.23456E3
ms	scientific	1234567.0	1.234567E6
ms	scientific	-1234.56	-1.23456E3
ms	scientific	1.23E-4	1.23E-4
ms	scientific	-0.0	-0E0
ms	compact-short	0.0	0
ms	compact-short	1.0	1
ms	compact-short	1.2	1.2
ms	compact-short	12.0	12
ms	compact-short	123.0	123
ms	compact-short	1234.56	1.2K
ms	compact-short	1234567.0	1.2J
ms	compact-short	-1234.56	-1.2K
ms	compact-short	1.23E-4	0.00012
ms	compact-short	-0.0	-0
ms	compact-long	0.0	0
ms	compact-long	1.0	1
ms	compact-long	1.2	1.2
ms	compact-long	12.0	12
ms	compact-long	123.0	123
ms	compact-long	1234.56	1.2 ribu
ms	compact-long	1234567.0	1.2 juta
ms	compact-long	-1234.56	-1.2 ribu
ms	compact-long	1.23E-4	0.00012
ms	compact-long	-0.0	-0
my	decimal	0.0	၀
my	decimal	1.0	၁
my	decimal	1.2	၁.၂
my	decimal	12.0	၁၂
my	decimal	123.0	၁၂၃
my	decimal	1234.56	၁,၂၃၄.၅၆
my	decimal	1234567.0	၁,၂၃၄,၅၆၇
my	decimal	-1234.56	-၁,၂၃၄.၅၆
my	decimal	1.23E-4	၀.၀၀၀၁၂၃
my	decimal	-0.0	-၀
my	percent	0.0	၀%
my	percent	1.0	၁၀၀%
my	percent	1.2	၁၂၀%
my	percent	12.0	၁,၂၀၀%
my	percent	123.0	၁၂,၃၀၀%
my	percent	1234.56	၁၂၃,၄၅၆%
my	percent	1234567.0	၁၂၃,၄၅၆,၇၀၀%
my	percent	-1234.56	-၁၂၃,၄၅၆%
my	percent	1.23E-4	၀.၀၁၂၃%
my	percent	-0.0	-၀%
my	scientific	0.0	၀E၀
my	scientific	1.0	၁E၀
my	scientific	1.2	၁.၂E၀
my	scientific	12.0	၁.၂E၁
my	scientific	123.0	၁.၂၃E၂
my	scientific	1234.56	၁.၂၃၄၅၆E၃
my	scientific	1234567.0	၁.၂၃၄၅၆၇E၆
my	scientific	-1234.56	-၁.၂၃၄၅၆E၃
my	scientific	1.23E-4	၁.၂၃E-၄
my	scientific	-0.0	-၀E၀
my	compact-short	0.0	၀
my	compact-short	1.0	၁
my	compact-short	1.2	၁.၂
my	compact-short	12.0	၁၂
my	compact-short	123.0	၁၂၃
my	compact-short	1234.56	၁.၂ ထောင်
my	compact-short	1234567.0	၁.၂ သန်း
my	compact-short	-1234.56	-၁.၂ ထောင်
my	compact-short	1.23E-4	၀.၀၀၀၁၂
my	compact-short	-0.0	-၀
my	compact-long	0.0	၀
my	compact-long	1.0	၁
my	compact-long	1.2	၁.၂
my	compact-long	12.0	၁၂
my	compact-long	123.0	၁၂၃
my	compact-long	1234.56	၁.၂ ထောင်
my	compact-long	1234567.0	၁.၂ သန်း
my	compact-long	-1234.56	-၁.၂ ထောင်
my	compact-long	1.23E-4	၀.၀၀၀၁၂
my	compact-long	-0.0	-၀
nb	decimal	0.0	0
nb	decimal	1.0	1
nb	decimal	1.2	1,2
nb	decimal	12.0	12
nb	decimal	123.0	123
nb	decimal	1234.56	1 234,56
nb	decimal	1234567.0	1 234 567
nb	decimal	-1234.56	−1 234,56
nb	decimal	1.23E-4	0,000123
nb	decimal	-0.0	−0
nb	percent	0.0	0 %
nb	percent	1.0	100 %
nb	percent	1.2	120 %
nb	percent	12.0	1 200 %
nb	percent	123.0	12 300 %
nb	percent	1234.56	123 456 %
nb	percent	1234567.0	123 456 700 %
nb	percent	-1234.56	−123 456 %
nb	percent	1.23E-4	0,0123 %
nb	percent	-0.0	−0 %
nb	scientific	0.0	0E0
nb	scientific	1.0	1E0
nb	scientific	1.2	1,2E0
nb	scientific	12.0	1,2E1
nb	scientific	123.0	1,23E2
nb	scientific	1234.56	1,23456E3
nb	scientific	1234567.0	1,234567E6
nb	scientific	-1234.56	−1,23456E3
nb	scientific	1.23E-4	1,23E−4
nb	scientific	-0.0	−0E0
nb	compact-short	0.0	0
nb	compact-short	1.0	1
nb	compact-short	1.2	1,2
nb	compact-short	12.0	12
nb	compact-short	123.0	123
nb	compact-short	1234.56	1,2k
nb	compact-short	1234567.0	1,2 mill.
nb	compact-short	-1234.56	−1,2k
nb	compact-short	1.23E-4	0,00012
nb	compact-short	-0.0	−0
nb	compact-long	0.0	0
nb	compact-long	1.0	1
nb	compact-long	1.2	1,2
nb	compact-long	12.0	12
nb	compact-long	123.0	123
nb	compact-long	1234.56	1,2 tusen
nb	compact-long	1234567.0	1,2 millioner
nb	compact-long	-1234.56	−1,2 tusen
nb	compact-long	1.23E-4	0,00012
nb	compact-long	-0.0	−0
ne	decimal	0.0	०
ne	decimal	1.0	१
ne	decimal	1.2	१.२
ne	decimal	12.0	१२
ne	decimal	123.0	१२३
ne	decimal	1234.56	१,२३४.५६
ne	decimal	1234567.0	१२,३४,५६७
ne	decimal	-1234.56	-१,२३४.५६
ne	decimal	1.23E-4	०.०००१२३
ne	decimal	-0.0	-०
ne	percent	0.0	०%
ne	percent	1.0	१००%
ne	percent	1.2	१२०%
ne	percent	12.0	१,२००%
ne	percent	123.0	१२,३००%
ne	percent	1234.56	१,२३,४५६%
ne	percent	1234567.0	१२,३४,५६,७००%
ne	percent	-1234.56	-१,२३,४५६%
ne	percent	1.23E-4	०.०१२३%
ne	percent	-0.0	-०%
ne	scientific	0.0	०E०
ne	scientific	1.0	१E०
ne	scientific	1.2	१.२E०
ne	scientific	12.0	१.२E१
ne	scientific	123.0	१.२३E२
ne	scientific	1234.56	१.२३४५६E३
ne	scientific	1234567.0	१.२३४५६७E६
ne	scientific	-1234.56	-१.२३४५६E३
ne	scientific	1.23E-4	१.२३E-४
ne	scientific	-0.0	-०E०
ne	compact-short	0.0	०
ne	compact-short	1.0	१
ne	compact-short	1.2	१.२
ne	compact-short	12.0	१२
ne	compact-short	123.0	१२३
ne	compact-short	1234.56	१.२ हजार
ne	compact-short	1234567.0	१२ लाख
ne	compact-short	-1234.56	-१.२ हजार
ne	compact-short	1.23E-4	०.०००१२
ne	compact-short	-0.0	-०
